job title,description,company,salary range,url
Data Scientist Intern,"Data Scientist InternOverview:We are looking for Data Scientist interns who will work with the team to develop algorithms package to deliver data-analytical services and products for our clients on top of EnOS platform. The ideal candidate should be adept of using a variety of ML/AI models, from traditional statistical learning models to deep-learning models, to address various data-driven requirements. They should have the experiences in data exploration, model design, implementation, and tuning and delivery modeling results to stakeholders. They must be comfortable working with a wide range of stakeholders and functional teams. Last but not least, the passion for data science is strongly preferred especially for those who are interested in applying the cutting-edge AI/ML technologies to improve daily productivity.Responsibilities:Work with team and stakeholders to implement data-analytical packages for clients in multiple domains.Perform data exploration in depth and design/implement novel algorithms to address data analytical challenges.Work closely with other platform teams to deliver integrated products or solutions.Qualifications & Experience:Excellent understanding of general machine learning techniques and popular models (linear regression, SVM, XGBoost/LightGBM, etc.), and basic deep-learning models.Experience with development tools like Python, NumPy/Pandas, Scikit-learn and one deep-learning framework (Tensorflow / Keras / PyTorch).Experience with data exploration tool and data visualization tool, such as matplotlib, Echarts, etc.Better with experience with SQL/NoSQL databases.",Univers,"$1,800 monthly",https://www.internsg.com/job/univers-data-scientist-intern-2/?f_p=107&f_i&filter_s&f_pg=7
Sustainability Intern,"Sustainability InternOverview:The Sustainability Team collaborates with various business functions and stakeholder groups to manage environmental, social, and governance (ESG) issues. As a part of this team, you will contribute to the development and implementation of sustainability programs and initiatives, engage with management and stakeholders, and gain valuable career skills in the field of corporate sustainability.Responsibilities:Assist in collecting data from different business functions, verifying and analyzing the data for reporting purposes.Support the development of the Group's Sustainability Report by assisting with write-ups, design and collating case studies.Contribute to drafting and implementing policies and processes that address sustainability issues.Develop standard operating procedures (SOPs) to ensure compliance with regulatory requirements and maintain current knowledge in sustainability practices.Conduct sustainability research on request.Perform any other ad-hoc duties as assigned.Skills and Qualifications:Currently pursuing an undergraduate degree.Demonstrated keen interest and knowledge in key sustainability issues and sustainability/ESG reporting.Basic knowledge of finance is an advantage.Self-motivated team player with a strong desire to learn.",Univers,"$1,500 monthly",https://www.internsg.com/job/univers-sustainability-intern-3/?f_p=107&f_i&filter_s&f_pg=7
"Intern, Software & Implementation Engineer, Slack","About the RoleAs a Software & Implementation Engineer intern, you will engage with customers alongside the technical Co-Founder. Your responsibilities include training clients on Slack's best practices and participating in and facilitating Slack usage review projects to assess a customer's current Slack maturity and how to maximise platform benefits. This role may involve conducting org-wide sentiment surveys, reviewing Slack workspace platform usage and its technical design, and holding listening sessions with business stakeholders.You will design the technical rollout and launch plans for Slack in various businesses, becoming a key member of the consulting and technical delivery team. This role requires comfort in client-facing situations with competencies in development, integration, solution architecture, security, and consulting. You will conduct detailed technical discovery workshops, assess various business functions with security requirements, and translate these findings into a foundational Slack solution built for scale and flexibility. You will be involved in the building, design and deployment of Slack custom applications specified customers, as well as Bryd-designed applications to be launched on the global Slack AppExchange available to all Slack customers.What You Will Be DoingCustomer Workshop Facilitation: Facilitate sessions to develop technical deployment strategies.Channel Strategy Workshops: Conduct effective Slack channel setup and management sessions.Secure Setup Assistance: Configure Slack securely, adhering to IT and governance standards.Adoption Training and Guidance: Enhance Slack adoption through strategic training.Technical Presentations: Communicate Slack’s benefits to a broad audience.Pre-Pilot Sentiment Surveys: Gauge initial user sentiment.Live Enablement Sessions: Provide real-time training to facilitate effective Slack use.Ad Hoc Training Material: Distribute learning resources like recorded videos and usage tips.In-Channel Support: Offer real-time Slack channel support.Post-Implementation Review: Assess project success and identify improvement areas.Admin Team Support: Assist the administrative team as needed.Slack application development Product design, building and delivery at all stages of the engineering life cycle.System Integration Oversight: Ensure seamless Slack integration with identity management, eDiscovery, data loss prevention, and other SaaS tools.What You Should HaveProficiency in programming languages such as Java, JavaScript, Node.js, Python, PHP, CSS.Understanding of web technologies, data formats, Slack's APIs, SDKs, and development tools.Knowledge of data exchanges and APIs.Skills in collaborating with stakeholders to track deployment success and align on processes.Ability to identify user requirements and develop documentation in compliance with standards.Basic UX/UI design principles understanding.Problem-solving and project management skills.Great communication and presentation skills.Knowledge of security best practices and compliance in software development.Education And Experience RequiredFluency in English (additional languages are a plus).Degree in Business Management with a focus on Information Systems, Computer Science, Software Engineering, Information Technology, Cybersecurity, or a related field.Knowledge and usage of the Slack platform.Proficiency in Google Suite and familiarity with Tableau, Excel, or similar tools.Knowledge of Salesforce CRM & Service Cloud is a plusCanva/Figma, and screen recording tools like Loom are advantageous.A keen interest in technology trends and openness to learning new tools.Participation in hackathons or tech competitions is desirable.Excellent written and verbal communication skills.Singaporean or PR status requiredWe OfferThe opportunity to work alongside co-founders.Future share option scheme.The chance to be at the start of a rapidly growing company.Opportunities for global travel.",Bryd,"$400 - 1,250 monthly",https://www.internsg.com/job/bryd-intern-software-implementation-engineer-slack/?f_p=107&f_i&filter_s&f_pg=7
Web Development,"Job Description for Web Development InternAs a Web Development Intern, you will be immersed in a dynamic team environment, collaborating closely with experienced developers to enhance and maintain web applications utilizing LLM APIs, Node.js, Express.js, MySQL, Angular, Firebase, and Google Cloud Platform (GCP) technologies. This internship offers a unique opportunity to gain hands-on experience in full-stack web development while contributing to real-world projects.Responsibilities:Development: Assist in the design, development, and maintenance of web applications using LLM APIs, Node.js, Express.js, MySQL, Angular, Firebase, and GCP technologies.API Integration: Work with various APIs, including LLM APIs, to integrate external services and functionalities into web applications.Database Management: Collaborate on database design, optimization, and management tasks using MySQL to ensure efficient data storage and retrieval.Frontend Development: Contribute to the frontend development efforts using Angular to create responsive and user-friendly interfaces.Backend Development: Participate in backend development tasks using Node.js and Express.js to build scalable and robust server-side components.Cloud Integration: Gain exposure to cloud services such as Firebase and GCP, assisting in the deployment and integration of web applications.Testing and Debugging: Conduct thorough testing and debugging of web applications to ensure high quality and reliability.Documentation: Document code, processes, and best practices to facilitate knowledge sharing and maintain codebase integrity.Requirements:Technical Skills: Proficiency or coursework experience in web development technologies, including Node.js, Express.js, Angular, MySQL, Firebase, and GCP.Coding Experience: Demonstrated ability to write clean, efficient, and maintainable code, with a strong understanding of software development principles.Problem-Solving Skills: Ability to analyze problems, troubleshoot issues, and propose effective solutions in a collaborative team environment.Learning Agility: Eagerness to learn new technologies and frameworks, with a passion for staying updated on industry trends and best practices.Communication Skills: Strong verbal and written communication skills, with the ability to articulate technical concepts clearly and effectively.Team Player: Collaborative mindset with the capacity to work effectively within a multidisciplinary team, sharing ideas and contributing to collective goals.Preferred Qualifications:Experience with RESTful API development and integration.Familiarity with version control systems such as Git.Knowledge of agile development methodologies.Previous internship or project experience in web development.Duration: 6 months.Location: OnsiteJoin our team and embark on an exciting journey to deepen your skills in web development while making meaningful contributions to our innovative projects!",Trakomatic Pte Ltd,"$1,000 - 1,200 monthly",https://www.internsg.com/job/trakomatic-pte-ltd-web-development/?f_p=107&f_i&filter_s&f_pg=7
"Data Intern - Data Analyst, AI Data Specialist","The RolesData Analyst InternWe are seeking a highly motivated Data Analyst Intern to join our AI Product team. The ideal candidate will be instrumental in analyzing data to drive product improvements. Our enriching internship experience offers unparalleled learning opportunities and exposure to the dynamic realms of data science and product development, contributing to the enhancement of Neuron’s AI technologies. Immerse yourself in this thrilling adventure and elevate your career prospects!AI Data Specialist InternWe are seeking an enthusiastic AI Data Specialist Intern to join our AI product team. This role is ideal for someone with a keen interest in AI, machine learning, and data science. As a part of our team, you will play a crucial role in enhancing our machine learning models through meticulous data preparation, annotation, prompt engineering and analysis. This internship offers a unique opportunity to gain hands-on experience in the fast-paced world of AI development and to contribute to projects that make a difference.*Note: These full-time internship positions spans an initial 6-month period, with the potential to be extended (could be on part-time basis too), offering you a comprehensive and rewarding experience.What You’ll Do:Data Analyst Intern:Perform detailed data analysis on customer interaction logs and feedback to identify trends, patterns, and areas for product enhancement.Collaborate with the product development team to translate data insights into actionable product feature enhancements or modifications.Develop and maintain dashboards and reports that provide insights into product performance, customer satisfaction, and usage trends.Participate in the design and implementation of A/B testing frameworks and experiments to validate potential product changes.Work with the product manager and engineers to continuously improve data collection and analysis processes.Engage with cross-functional teams, including customer service, engineering, and marketing, to share insights and recommendations.AI Data Specialist Intern:Collaborate with machine learning engineers and data scientists to understand data needs and project objectives.Collect, clean, and annotate datasets for Generative AI as well as other machine learning models.Analyze and evaluate AI-generated content for relevance, accuracy, and quality, adjusting prompts accordingly to optimize outcomes.Use tools and scripts to automate data processing tasks and improve data quality.Perform exploratory data analysis to identify trends, patterns, and anomalies.Contribute to the development and maintenance of internal data annotation guidelines and documentation.Participate in the iterative process of model training and testing, providing insights and feedback to improve model performance.Stay updated with the latest machine learning trends and technologies, suggesting improvements to data processes and annotation techniques.What You'll Need:Data Analyst Intern:Currently pursuing or recently completed a Bachelor's or Master's degree in Data Analytics, Business Analytics, Statistics, Computer Science, Data Science, Mathematics or a related fieldStrong analytical and problem-solving skillsProficiency in SQL and PythonExperience with data visualization tools such as Tableau, Power BI, Uber kepler, or similarFamiliarity with GIS tools such as QGIS etc is a strong plusAbility to communicate complex information in a clear and concise mannerAttention to detail and ability to work independently and as part of a teamPassion for micromobility and interest in the transportation industryAI Data Specialist Intern:Currently pursuing or recently completed a Bachelor's or Master's degree in Computer Science, Data Science, Statistics, Artificial Intelligence, or other STEM fields.Excellent communication and analysis skillsGood reasoning skills, able to quickly understand the business and judge the sample type according to the business attributes.Attention to detail is a must-have.Familiarity with SQL, python, R or similar programming skills are highly desirable.Familiarity with machine learning concepts and enthusiasm for AI technologies is a plus.Experience with data annotation tools and techniques is a plus.Our ValuesMake It HappenWe strive to deliver results with the highest impact and are committed to following through. We continuously optimise through collaboration to achieve the best collective outcomes.Be ProactiveWe seize the initiative and are always looking for continual improvement, for ourselves, our team and the cities we serve. We relish the chance for action even if it leads us outside of our normal scope.Trust Facts Over OpinionOur decisions are evidence-based. We assess situations fairly, wherever possible using reason and logic rather than unverified opinions.Stay CuriousWe ask questions, challenge assumptions, learn from mistakes and are ready to leave behind what we thought we knew.Do More With LessWe understand that both time and resources are finite. We balance our priorities and think strategically about how we can maximise our impact and the return on investment.If you are passionate about making a real-time impact and want the opportunity to play an instrumental part in our growth story, we want you riding for our team!Neuron Mobility is an equal opportunity employer. We are committed to making all employment decisions including recruitment, appointment and promotion decisions on the basis of business needs, individual qualifications, and merit.The company prohibits discrimination and harassment of any kind. We are dedicated to the continued personal and professional growth of our employees. We protect all of our employees regardless of race, nationality, ethnicity, politics, sex, sexual orientation, gender identity, social origin, physical and mental disability, religion or belief, marital or domestic partnership status, family or parental status and any other status recognised and protected by the law and regulations of where we operate.",Neuron Mobility,"$800 - 1,500 monthly",https://www.internsg.com/job/neuron-mobility-data-intern-data-analyst-ai-data-specialist/?f_p=107&f_i&filter_s&f_pg=7
App Developer (Intern to Co-founder),"Are you a capable front or back-end programmer , understand IOS/Android and Web apps development and looking to be part of a new startup app development project? Do you understand APIs and how to connect to and read/update the data's via the connections ?Are you into web3 technologies and containers ? If so , this is an exciting opportunity to explore.We are looking for 2-3 talents with a knack to be part of our new Web applications development team. This will be an internship program (subject to talent's availability for duration min 3 months) with an opportunity for conversion to permanent as a co-founder if you excel in the job and complete the project successfully (MVP delivered) On TOP of that .. If the new app developed is well received, employee stock options / equity awaits the talented employees who prove themselves worthy.You must be able to prove your ability to code (in whatever language you are proficient in) and program scripts along with search engine development capabilities.",Trumps Mediacomms Pte Ltd,"$800 - 1,500 (project /contract based)",https://www.internsg.com/job/trumps-mediacomms-pte-ltd-app-developer-intern-to-co-founder/?f_p=107&f_i&filter_s&f_pg=7
IT Executive,"The incumbent will have:To ensure the stable operation of the in-house computer software systems and network connections. This includes planning, developing, installing, configuring, maintaining, supporting, and optimizing all network software and communication links.To analyze and resolve end user software program and connectivity issues in a timely and accurate fashion, and provide end user training where requiredSetup, install, maintain, upgrade and troubleshoot PC/hardware/software/LAN & network etc.Maintain server and network in a Microsoft environment.Server data back-up and recovery.Manage network capacity and email administration such as creating/maintaining userids and email addresses.Induct and train users in IT applications, advise and support users when required.Providing users with hardware/software support including network and PC troubleshooting.Managing and maintaining website and in-house program.Rendering ERP support to SUTL Corporation and ONE15 Marina respectively.Assist in the procurement of hardware, software, telecommunication, audio-visual/office equipment.Liaise and work with external vendors for the delivery and support.Perform preventive maintenance and implement failover procedures.Actively participate and support IT related projects.Undertake any other duties in relation to your job scope as assigned by your superior from time to time.Job Requirements:Diploma/ Degree in Information Technology/ Computer Science/ EngineeringMinimum 1 year of relevant experience in IT related fieldEntry level are welcome to applyKnowledge on Apps application, Digital application, Programming language and etc.Related IT certificationsWorking Location: Sentosa",SUTL Corporation Pte Ltd,"$2,900 - 3,500 monthly",https://www.internsg.com/job/sutl-corporation-pte-ltd-it-executive/?f_p=107&f_i&filter_s&f_pg=7
Digital Marketing Intern,"ROLES AND RESPONSIBILITIES:Plans and executes all web, SEO/SEM, database marketing, email, social media, and display advertising campaigns.Designs, builds, and maintains our social media presence.Measures and reports performance of all digital marketing campaigns and assesses against goals (ROI and KPIs).Identifies trends and insights and optimizes spend and performance based on the insights.Plans, executes, and measures experiments and conversion tests.Collaborates with internal teams to create landing pages and optimize user experience.Utilizes strong analytical ability to evaluate end-to-end customer experience across multiple channels and customer touch points.EXPECTATIONS:Creating and maintaining client relationships.Proficient in marketing strategies.Creative in identifying target audiences and devising digital campaigns accordingly.Self-motivated, result oriented and work independently.",Hydigit Pte Ltd,$600 - 750 monthly,https://www.internsg.com/job/hydigit-pte-ltd-digital-marketing-intern/?f_p=107&f_i&filter_s&f_pg=7
Business Development Intern,"RESPONSIBILITIESAs a business development intern, you will assist in identifying prospective customers, building relationships, and drafting proposals to promote our business both online and offline. It is a role that involves a dynamic range of initiatives that will contribute directly to the growth of the company.REQUIREMENTSProactively generate new leads and reach out to potential clientsBuilding pipeline of potential clientManage existing clients/incoming leads, identify their needs and draft business proposalsPerform product demonstration/presentation clearly and coherently to clientsProject coordination across teams to develop new businessSelf-starter. Have started personal projects and seen it to completion with relative successGreat leadership qualitiesRemote working experience with a teamSKILLSProficient in Google Workspace apps (Drive, Docs, Sheets, Slides)EDUCATIONHigh school diploma and currently pursuing undergraduate degree in business, marketing, or equivalent work experience required",App for Dummies,"$1,000 - 1,200 monthly",https://www.internsg.com/job/app-for-dummies-business-development-intern/?f_p=107&f_i&filter_s&f_pg=7
Temenos 24 Consultant,"Align activities with the bank's objectives and compliance standards.Participate in the full lifecycle of banking software projects from conception to deployment and maintenance.Ensure the highest standards of data security and regulatory compliance are maintained.1. T24 R version expert2. Working experience in R133. Core banking experience4. Responsibility : Integration, Build and release management in T24Wider experience in Tememos T24 and all OS platform like AIX, UNIX and LINUXMandatory Skills:Minimum of 3 years of experience in Temenos Products, Strong knowledge of APIs, Interfaces, and IF (integration framework).Exposure to various Temenos modules and products, particularly focusing on T24 latest releases R13 onwards.",Avatar Techno Services,"$5,000 - 7,500 monthly",https://www.internsg.com/job/avatar-techno-services-temenos-24-consultant/?f_p=107&f_i&filter_s&f_pg=7
IoT Tech Intern (Q3 Q4 / Uni Sem 1),"Roles and ResponsibilitiesWork closely with the Tech team to design loT Solutions.Preparation and the deployment of solutions.Prototyping new and iterating on existing versions of IoT systems.Software design, bug catching and resolution.Collecting and analysing system data.Performs testing and data validation.Provides proper project and engineering documentation.Requirements and QualificationCandidates with related domains ie Electrical Engineering, Computer Engineering, Computer Science, Engineering, IT or other related disciplines.Familiar with programming and IDES.Able to evaluate software products.Basic knowledge in prototyping electronics such as Arduino, Raspberry Pi or ESP32.Soldering skills.Computational thinking and scientific thinking.Passionate about building, owning and scaling products.Comfortable working in an innovative, creative, and fast-paced start-up environment.Bonus for understanding communication technologies (such as Bluetooth, Wifi) and lot platforms (from edge/cloud commuting or sensor technology).",ConcreteAI,"$1,000 - 1,250 monthly",https://www.internsg.com/job/concreteai-iot-tech-intern-q3-q4-uni-sem-1/?f_p=107&f_i&filter_s&f_pg=7
UI/UX Design for AIGC Platform,"As a UI/UX Design intern, you will be tasked to:Participate in UI/UX design for products, including websites, mobile applications, and other digital products, ensuring design consistency with the brand.Assist the design team in user research to understand user needs and behaviors, aiming to optimize user experience.Generate innovative design solutions, provide creative design suggestions, and continuously improve product usability.Work closely with the development team to ensure the quality implementation of designs during the development process.Participate in design reviews and incorporate feedback into design iterations.Keep abreast of design trends and latest technologies, continuously updating your design knowledge and skills.Job Requirements:Currently pursuing a degree in a design-related field at the undergraduate or graduate level, with familiarity in UI/UX design theories and processes.Proficient in design tools such as Adobe Photoshop, Sketch, Figma, etc.Strong interest in design and user experience, with a keen eye for detail.Good communication skills and teamwork spirit, able to effectively articulate and understand design intentions.Ability to handle work pressure and adapt to fast-paced design projects.Possess a strong learning ability and innovative mindset, willing to continuously learn and explore new design trends.Benefits:Gain hands-on experience in a leading AI company at the forefront of technological advancements.Work closely with a diverse team of experts and professionals in the AI industry.Opportunity to showcase your skills and potentially secure a future career with the company.Flexible working hours to accommodate your academic schedule, with official annual leaves and medical leaves given.Potential for performance-based incentives and awards.Some Testimonials from our former students:Student Sor from NUS: “My internship at Pensees Singapore was a highly rewarding experience. I had the opportunity to work on impactful projects and collaborate with a talented team, which made it an invaluable learning experience”. “This internship contributed to my personal and professional growth. It has prepared me well for my future career.”Student Jing from NUS: “my internship journey at Pensees has been a transformative experience. The exposure to various aspects of product management and the use of innovative tools that have expanded my skill set and professional outlook. I am grateful for the guidance and support from my colleagues, who made my internship both enjoyable and enlightening. This experience has undoubtedly paved the way for my future career endeavours, and I am excited to continue growing and contributing to the ever-evolving world of product management.”",Pensees Systems Pte Ltd,"$600 - 1,000 monthly",https://www.internsg.com/job/pensees-systems-pte-ltd-ui-ux-design-for-aigc-platform-3/?f_p=107&f_i&filter_s&f_pg=7
AI Software Development,"The AI Intern attached under AI Software Development will be involved in AI software and SaaS platform development, integration and testing, frontend and backend development for AI product and AI platform, where AIGC, AR/VR, machine learning (ML), deep learning (DL), computer vision, speech processing, NLP, Text to speech, 3D reconstruction, Computer graphics and their combination might be used.As an Intern in AI Software Development, you will be responsible to:Work closely with a team of AI developers to design UI, develop and test AI system in docker for commercial applications or to improve existing productsAssist the team to develop Web/Mobile application with frontend and backend (full stack) and deploy AI system with cloud service in applicationsBe involved in system integration and operation in DevOpps, with testing and evaluation workInternship Scope:In the Internship, student is required to analyse the existing problems or requirements, develop web/mobile applications where AI modules are integrated in a system to achieve good performance with evaluationIn this area, projects assigned could be in the following areas:- Web or mobile development, UI/UX design, frontend and backend developmentJob Requirements:Programming skills with experience in GUI design and implementation, frontend and backend development, and cloud/server system design and integration in the use of programming languages such as C/C++, Python, Java, Javascript/Typescript, C#, web related programming; familiar with Database, React, NextJS, Nodejs, Docker, embedded software developmentServer/client and network known-how are required for the internshipBenefits:Gain hands-on experience in a leading AI company at the forefront of technological advancements.Work closely with a diverse team of experts and professionals in the AI industry.Opportunity to showcase your skills and potentially secure a future career with the company.Flexible working hours to accommodate your academic schedule, with official annual leaves and medical leaves given.Potential for performance-based incentives and awards.Some Testimonials from our former students:Student Han from NUS: “The Internship at Pensees Singapore was an invaluable learning experience. I was immersed in an environment that prioritized learning, collaboration, and real-world application.” “The diverse projects I was assigned allowed me to refine my technical skills, from frontend development with frameworks like React and Next.js to backend integration using Node.js and Express. And database skills like MongoDB PostgresSQL & Prisma.”Student Sor from NUS: “My internship at Pensees Singapore was a highly rewarding experience. I had the opportunity to work on impactful projects and collaborate with a talented team, which made it an invaluable learning experience”. “This internship contributed to my personal and professional growth. It has prepared me well for my future career.”",Pensees Systems Pte Ltd,"$600 - 1,200 monthly",https://www.internsg.com/job/pensees-systems-pte-ltd-ai-software-development-3/?f_p=107&f_i&filter_s&f_pg=7
AI Cutting-edge Technology and Development,"The AI Scientist Intern attached under AI Development - AI Cutting-edge Technology Development will be involved in the research, development and integration of cutting-edge technology for various products and applications, where AIGC, machine learning (ML), deep learning (DL), computer vision, speech processing, NLP, Text to speech, 3D reconstruction, Computer graphics and their combination might be used.As an Intern in AI Development, you will be responsible to:Work closely with other AI scientists and engineers to design, train and test on Deep Learning networks for data analytics tasks for real applications or to improve existing products.Assist the supervisor and the team to develop and deploy AI technology system in applications, to achieve high accuracy and high-speed performanceBe involved in data collection and annotation to set up training environment to train AI module with testing, may be involved in system integration as wellInternship Scope:In the Internship, student is required to analyse the existing problems or requirements, develop or integrate AI modules in a system to achieve good performance with evaluation.In this area, projects assigned could be in the following areas:AI related areas: Computer vision (video analytics), AIGC and digital media content creation with Stable Diffusion/GAN, Speech and NLP, Object Detection, Face Recognition, 3D, and AR/VRJob Requirements:Good skills and known-how in technology and algorithm understanding and development, and its deployment in real applications.Proficient in Python programming and familiar with Pytorch and other platforms.Interested in AI model conversion, model porting, model optimization, pruning, knowledge distillation and quantization, using ONNX, TensorRT, ARM, Intel CPU, NVIDIA GPU, or embedded device.Interested or experienced in full development cycle from network streaming, video encoding/decoding, model inference, data management, micro service, etc.Benefits:Gain hands-on experience in a leading AI company at the forefront of technological advancements.Work closely with a diverse team of experts and professionals in the AI industry.Opportunity to showcase your skills and potentially secure a future career with the company.Flexible working hours to accommodate your academic schedule, with official annual leaves and medical leaves given.Potential for performance-based incentives and awards.Some Testimonials from former students:Student Sor from NUS: “My internship at Pensees Singapore was a highly rewarding experience. I had the opportunity to work on impactful projects and collaborate with a talented team, which made it an invaluable learning experience”. “This internship contributed to my personal and professional growth. It has prepared me well for my future career.”Student Leo from Temasek Polytechnic: “Today marks the last day of my internship in Pensees Singapore. I would like to express my gratitude for all the support my colleagues have given me throughout my internship. It has been an adventure so far and as I am sad to leave, I am also excited that everything I have learnt during this time will help to shape the rest of my career. I had the opportunity to work on cutting-edge technology in the Artificial Intelligence industry and collaborate with like-minded people towards certain project milestones. It's been a pleasure working at Pensees with great people, I will never forget the bond and laughter that we shared. I am also thankful to my superiors for their mentorship & guidance in the projects I have handled, it was an eye-opening experience.”",Pensees Systems Pte Ltd,"$600 - 1,200 monthly",https://www.internsg.com/job/pensees-systems-pte-ltd-ai-cutting-edge-technology-and-development-3/?f_p=107&f_i&filter_s&f_pg=7
Marketing Automation Intern,"This is NOT for you if you’re:Just looking to intern somewhere for your resumeNo confidence to push a project through to completionNot comfortable with a daily progress reportWho we are:We are an investment portfolio company that owns a beauty company and we're looking for an Automation Intern to help bring our vision to the masses. The beauty company focuses on aesthetics and beauty treatments such as medical facials and hair removal.Why You Should Join Us:Gain hands-on experience with the latest AI tools in a supportive, knowledge-sharing environment. Benefit from a unique learning opportunity that equips you with skills usable for life, furthering both your personal and professional development.Responsibilities:Evaluating new tools and technologies, with a particular focus on AI and automation tools relevant to the beauty industry.Define, develop, and execute test engineering tasks, including reviewing product requirements and analysis, executing test plans and test cases, and monitoring and analyzing test results.Assist in the development of software testing methodologies, testing approaches and planning, QA processes, tracking of metrics, and defects.Identify new tests to write and update existing tests, focusing on enhancing automation and efficiency.Work closely with the Head of Operations on designing use-cases and concepts for process and workflow automation.Collaborate with the team to design, prototype, implement, and test solutions for identified problems and use cases.Document the automated systems developed and contribute to the technical implementation of automated quality assurance measures.Requirements:Currently pursuing or have completed an undergraduate degree in Statistics, Data Science, Computer Science, Computer Engineering, Engineering, Electrical Engineering, Technical, Information Technology, Science, Information Systems, or Software Engineering.Must be familiar with AI tools such as ChatGPT and have a keen interest in exploring and testing different AI tools to drive innovation and efficiency in the beauty industry.Intuitive with numbers, detail-oriented, and highly collaborative.",Kosme Aesthetics,"$1,000 - 1,500 monthly",https://www.internsg.com/job/kosme-aesthetics-marketing-automation-intern/?f_p=107&f_i&filter_s&f_pg=7
Web Developer Intern,"Software Development:Engage in web development using programming languages and technologies such as Shopify, Liquid, HTML, CSS, Javascript.Collaborate with team members to design and implement software features.Project Planning and Execution:Define and develop project scope, objectives, and requirements in collaboration with stakeholders.Monitor and manage project risks and issues, taking proactive steps to mitigate them.Monitor project progress, track milestones, and address issues and risks promptly.Communication and Stakeholder Management:Act as the primary point of contact between project teams and stakeholders.Provide regular updates to stakeholders, including project status, risks, and issues.Manage expectations and ensure alignment between project outcomes and business goals.Quality Assurance:Ensure that IT projects meet quality standards and fulfill business requirements.Conduct UAT on projects and ensure all requirements are met.Documentation and Reporting:Maintain comprehensive project documentationGenerate regular project status reports for stakeholders and management.",Sterra Tech Pte Ltd,"$800 - 1,200 monthly",https://www.internsg.com/job/sterra-tech-pte-ltd-web-developer-intern-2/?f_p=107&f_i&filter_s&f_pg=7
IT Intern,"IT Intern / Full-time (Junior Role) (Immediate)Your Responsibilities:Engage in projects & product learning that delve into digital forensics, data recovery, and data security.Contribute to the maintenance of our office IT infrastructure (Network, Systems, Storage etc.)Provide essential support for day-to-day operations.Occasionally assist our engineers in IT disposal operations offsite and onsite.Find out what our past interns have said about their internship experience with us on ourLinkedInand #IgniteYourSpark !",DataExpert Singapore Pte Ltd,"$800 - 1,200 monthly",https://www.internsg.com/job/dataexpert-singapore-pte-ltd-it-intern-full-time-junior-role-immediate/?f_p=107&f_i&filter_s&f_pg=7
IT Assistant Technical Manager,"Responsibilities:Lead the local IT Department managing projects and the daily operations on data centre, servers, network infrastructure, cybersecurity, desktops and applications;Design and implement network infrastructure and cybersecurity measures to meet new business requirements and applications. Perform server consolidation and virtualization to replace aging servers;Manage the local data centre (CMS, FM200, UPS, CCTV);Liaise with potential and existing clients to understand their cybersecurity requirements to design and propose appropriate solutions;Design and update IT policies and procedures, perform vulnerability assessments, penetration tests and baseline hardening to meet their requirements of SSAE-18 certification, global IT standards and clients’ cybersecurity needs;Work with the Management and stakeholders to update the BCP/DR plan to meet new business requirements;Provide 2nd level support for the team of IT engineers. Escalate issues to vendors for quick resolution, schedule monthly servers’ maintenance, deploy upgrades/patches for systems and applications, perform system and cybersecurity monitoring;Assist in designing and implementing automated operations processing to improve effectiveness and efficiency of the team;Lead and ensure key group IT standards are followed to improve overall infrastructure stability and maturity;Project management such as overseeing entire project and preparing project schedule (Gantt Chart), etc.;Maintain relationship between customers and Juss Solutions Group.Requirements:Degree in Computer Science/Information Technology or equivalent preferred;Minimum 10 years’ of IT experience with at least 5 years in a managerial position;Possess CCNA / CCNP certification will be highly valued;Experience in managing internal and external IT security audits is preferred (e.g. SSAE-18, MAS TRM, global audits, clients’ audits, etc.);Strong technical background in cybersecurity and network technology and management, i.e. firewalls, IDS/IPS, VPN, NAC, MDM, SIEM, routers, switches, antivirus, patch management, privilege access management, end point security, etc.;Proficient in Microsoft products which include Windows Server 2016/2019, SQL, Microsoft 365, migration & upgrade of Active Directory, GPO, DNS, DHCP, etc.;Hands-on experience in administration of backup and recovery solution such as Veeam or Veritas , SCCM, VMWare, Citrix, Cisco & HPE switches, SAN, etc.;An advantage if candidate possess a Class 3 driving license.",Juss Solutions Group Pte Ltd,"$4,500 - 6,500 monthly",https://www.internsg.com/job/juss-solutions-group-pte-ltd-it-assistant-technical-manager/?f_p=107&f_i&filter_s&f_pg=7
Digital Marketing Intern,"Key Responsibilities:Marketing Assistance:Contribute to the development and execution of marketing campaigns.Assist in generating leads through various channels, email campaigns, optimising current wordpress website and social media outreach.Help to set up social media platforms and engaging contentsResearch competitors and market trends to identify growth opportunities.Administrative Tasks:Maintain accurate records of client interactions and sales activities.Assist with administrative tasks such as filing, data entry, invoicing and document preparation.Qualifications:Currently enrolled in a ITE/Diploma program in Marketing, Business, or a related field (preferred).Students looking for internship are welcomeStrong communication and interpersonal skills.Enthusiastic and self-motivated with a strong desire to learn.Proficiency in Microsoft Office Suite (Word, Excel, PowerPoint).Knowledge of social media platforms and digital marketing is a plus.Attention to detail and organizational skills.Ability to work independently and as part of a team.Benefits:Hands-on experience in the insurance industry.Opportunity to learn from experienced professionals.Exposure to both sales and marketing functions.Networking opportunities within the insurance sector.Potential for future career growth within our agency.",AMICS,"$700 - 1,000 monthly",https://www.internsg.com/job/amics-digital-marketing-intern/?f_p=107&f_i&filter_s&f_pg=7
