job title,description,company,salary range,url
"Senior Frontend Software Engineer
","Novus Solutions aim to be the service provider of choice in the IT service outsourcing sector. We have successfully developed and deploy web applications and mobile application for clients in various industries such as transportation, educations, social media, construction and more. In addition we have our consultants deployed with our clients to work on various assignments.

We currently have a project with a media-tech company. This project is to develop a new website that will serve content to their global users.
Develop high performance React web applications and optimizing components for maximum performance across different browsers
Design and implement user-friendly front-end applications which integrate seamless with existing applications
Ensuring cross-platform optimization and responsiveness of applications
To collaborate with product design, product management, and software development teams to deliver a world-class user experience
To be successful for this role, you will must be true-blue coder who has
At least 4 years of JavaScript and TypeScript experience
At least 4 years of experience with React
Excellent proficiency in CSS, HTML, and related web technologies
Experienced in writing unit and end-to-end tests
Experienced in developing website that serve contents at scale
Extensive SSR or SSG experience, possibly with React
Experience with AWS services, including Lambda
Experience maintaining CI/CD pipelines
Some experience using Docker or Terraform",NOVUS SOLUTIONS PTE. LTD.,"$5,000 - $8,000 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=50&vjk=5eceb47f6e405eec
[2024년 부산 글로벌 잡매칭데이] Front,"대표자
Lim Chinn Hwa
자본금
정보없음
업종
설립연도
정보없음
매출액
정보없음
사원수
정보없음
주소
(138649)
10 Central Exchange Green #03-01 PIXEL

자격요건
경력
신입
학력
대학(교) 졸업
외국어
필수
영어(중) : 영어 중
근무조건
고용형태
정규직
근무지역
싱가포르
근무시간
40시간/주
급여(한화)
연봉
4,000 ~ 6,000 만원
접수기간
D-26
시작일
2024-04-22
마감일
2024-05-20
주요업무내용
1. Collaborate with product managers, designers, and back-end engineers to understand project requirements and translate them into responsive and intuitive user interfaces.
2. Develop user interfaces for both web and mobile applications using HTML, CSS, and JavaScript frameworks &#40;e.g., React, Angular, Vue.js&#41; to ensure optimal performance and user experience.
3. Create and maintain reusable and modular front-end components to facilitate scalability and maintainability of code.
4. Conduct code reviews and collaborate with peers to ensure code quality, adherence to coding standards, and knowledge sharing.
5. Implement and optimize front-end solutions for cross-browser compatibility and responsiveness.
6. Work closely with UX&#47;UI designers to ensure the feasibility and fidelity of design concepts on both web and mobile platforms.
7. Collaborate with mobile development teams to integrate front-end components seamlessly into mobile applications.
8. Stay informed about emerging trends and best practices in front-end development for both web and mobile platforms.
9. Troubleshoot and resolve issues related to front-end development, collaborating with cross-functional teams as needed.
10. Participate in agile development processes, including sprint planning, stand-ups, and retrospectives.
Qualifications:

직종
웹엔지니어 및 웹프로그래머

모집공고번호
E20240422004

모집인원
2명

국가
싱가포르

자격요건
학력
대학(교) 졸업
경력
신입
자격면허
외국어능력
필수 영어(중) : 영어 중

주요업무내용
1. Collaborate with product managers, designers, and back-end engineers to understand project requirements and translate them into responsive and intuitive user interfaces.
2. Develop user interfaces for both web and mobile applications using HTML, CSS, and JavaScript frameworks &#40;e.g., React, Angular, Vue.js&#41; to ensure optimal performance and user experience.
3. Create and maintain reusable and modular front-end components to facilitate scalability and maintainability of code.
4. Conduct code reviews and collaborate with peers to ensure code quality, adherence to coding standards, and knowledge sharing.
5. Implement and optimize front-end solutions for cross-browser compatibility and responsiveness.
6. Work closely with UX&#47;UI designers to ensure the feasibility and fidelity of design concepts on both web and mobile platforms.
7. Collaborate with mobile development teams to integrate front-end components seamlessly into mobile applications.
8. Stay informed about emerging trends and best practices in front-end development for both web and mobile platforms.
9. Troubleshoot and resolve issues related to front-end development, collaborating with cross-functional teams as needed.
10. Participate in agile development processes, including sprint planning, stand-ups, and retrospectives.
Qualifications:

그 외 자격요건
Qualifications:
1. Bachelor&#39;s degree in Computer Science, Information Technology, or a related field.
2. Proven experience as a Front-End Engineer with a focus on both web and mobile development.
3. Strong proficiency in front-end technologies, including HTML, CSS, JavaScript, and popular frameworks&#47;libraries.
4. Experience with mobile development frameworks &#40;e.g., React Native, Flutter&#41; for building cross-platform mobile applications.
5. Familiarity with responsive design principles and front-end build tools &#40;e.g., Webpack, Babel&#41;.
6. Knowledge of version control systems &#40;e.g., Git&#41; and agile development methodologies.
7. Solid understanding of browser rendering behavior and mobile app development principles.
8. Excellent problem-solving skills and attention to detail.
9. Strong communication and collaboration skills with the ability to work in a team environment.
Preferred Qualifications:
1. Experience with native mobile development for iOS and Android.
2. Knowledge of mobile performance optimization techniques.
3. Understanding of user authentication and authorization processes in web and mobile applications.
4. Previous experience working on projects with a strong emphasis on user experience.
5. Familiarity with testing frameworks and methodologies for front-end development.
6. Continuous learning mindset with a passion for staying updated on emerging front-end technologies.

모집공고 URL
https://www.worldjob.or.kr/advnc/epmtLink.do?joCrtfcNo=E20240422004&joCrtfcDsp=1&joCrtfcDspSn=1&menuId=

급여사항(년)
4,000만원 ~ 6,000만원
계약기간
[정규직]

근무시간
40시간/주
보험가입
Yes

비자타입
취업비자
퇴직금
conditional.

가족동반
불가능
숙식

항공료
not provided
휴가
conditional.

기타

구인기업 업종
컴퓨터 프로그래밍 서비스업

기업명
dConstruct Technologies Pte Ltd

근무지주소
10 Central Exchange Green #03-01 Singapore 138649

모집기간
(한국시간 기준)
2024-04-22 ~ 2024-05-20

채용예정일
2024-06-02

필수서류
영문이력서 , 영문자기소개서

기타 제출서류
link to portfolio
첨부파일 등록 방법


진행방법
[부산 대면 면접 진행] 기업 설명회 일정 후 이력서 지원 하시면, 이력서 합격자에 한해 5월28일~29일 양일간 부산(부산역 유라시아플랫폼)에서 대면 면접을 진행 하오니, 참고 바랍니다.

문의처
job1@hrdkorea.or.kr ※ 이메일로 이력서 지원은 불가하며 공고 관련 문의 시 E로 시작하는 공고번호를 반드시 기재하여 주시기 바랍니다.

담당자
유민정

기타사항",dConstruct Technologies Pte Ltd,"$4,000 a month",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=50&vjk=3e88d91b20131f91
"Senior Software Engineer, FullStack
","About the Role
At Abnormal Security, we are on a thrilling mission to safeguard the world's largest enterprises against a vast range of relentless email and collaboration application cyber security attacks. Our relentless pursuit involves crafting an exceptional suite of products that empowers customers to seamlessly visualize, expertly control, and fearlessly combat cyber-security threats.
We are looking for a FS Sr Software Engineer who will be technically leading the Customer Self Service (CSS) team. In CSS we focus on building customer experiences that enable self-serve navigation of the customer journey.
The ideal candidate will have the following qualities:
Futuristic , ability to look at the bigger picture, growing system needs.
Growth-oriented, looking to increase impact, responsibility, and ownership over time
Proven experience in system design and built applications at scale.
Detail driven and care about code quality, testing, and performance
Looking to grow as an engineer as part of a strong team, learning from established engineers, product managers, and designers
Guiding technically team members, reviewing tech designs.
Strong communication skills and proven ability to work autonomously and asynchronously with remote collaborators and stakeholders
Comfortable with test driven development, working as part of a large organization divided by standardized interfaces.
What you will do
Design and Development:
Design & Develop robust, scalable and secure web applications using python/Django/golang and React.
You will be relied upon to own the delivery of end-to-end projects for a Standing Team - to design, decompose, execute, and launch. You will play the role of a highly capable technical lead, able to take a clearly defined business problem, and design a technical approach to implement. As a Senior Full Stack Engineer you will be owning clear systems/areas.
Ownership & Technical Leadership
You will be owning end-to-end key deliverables within a Division's Quarterly Roadmap
- to set, maintain, and deliver.
Cross Division Multiplier as a Leader
You will align the team toward key projects, de-risking projects, defining deliverables, and executing toward key milestones
Support and On-call:
Provide technical support to troubleshoot and resolve issues reported by users or identified through monitoring systems and participate in on-call rotations.
Collaboration and Communication:
Communicate effectively in Async manner with team members to provide updates, discuss challenges and propose solutions.
You will be participating in code reviews to maintain code quality and in system design discussions.
Continuous Learning and Improvement:
Actively contribute to knowledge sharing within the team and participate in professional development activities.
Must Haves
8+ years of industry experience and 2+ Yrs experience as a Full Stack Developer with expertise developing production grade applications from scratch. Built using Django , python or golang & React.
Understanding of python related web frameworks.
Experience with frontend frameworks/libraries such as React.
Familiarity with AWS services and deployment practices.
Knowledge of containerization using Docker or similar technologies.
Understanding of database systems and proficiency in SQL.
Nice to Haves
Experience with Golang",Abnormal Security,,https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=50&vjk=fd1f5be444f43458
"Expert Frontend Engineer (Mobile)
","Job Summary

Salary
S$4,728 - S$8,115 / Monthly EST

Job Type
Permanent

Seniority
Mid

Years of Experience
At least 5 years

Tech Stacks
ESLint Flow Babel Jest npm React Native JavaScript React

Job Description
Responsibilities:

Designing and developing advanced frontend features for the Shopee app, catering to millions of users
Providing innovative ideas and technical solutions throughout the feature development cycle
Translating UI/UX designs and business requirements into high-quality code
Gaining a deep understanding of the product, continuously optimizing for performance, identifying and resolving issues, and enhancing stability and user experience
Collaborating with fellow developers to improve and innovate on our internal platform, shared components, libraries, and development toolchain
Actively participating in regular internal technology sharing sessions and regional tech events

Requirements:

Bachelor's degree or higher in Computer Science, Information Technology, Programming & Systems Analysis, Engineering, or a related discipline
Minimum 5 years of relevant work experience in mobile app development
Proficiency in JavaScript
Strong expertise in React and/or React Native (preferred)
Familiarity with modern frontend development toolchain, including NPM, Babel, ESLint, Flow, Jest, etc. (preferred)
Deep understanding of fundamental algorithms and data structures
Passionate about coding, innovation, and solving complex problems
Enthusiasm for building user-facing features and a keen eye for UI/UX
Excellent work ethic, problem-solving abilities, and critical thinking skills",NodeFlair,"$4,728 - $8,115 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=50&vjk=baa32b84fddc47ee
"Product Solution Architect, Edge Cloud
","About Bytedance
Founded in 2012, ByteDance's mission is to inspire creativity and enrich life. With a suite of more than a dozen products, including TikTok, Helo, and Resso, as well as platforms specific to the China market, including Toutiao, Douyin, and Xigua, ByteDance has made it easier and more fun for people to connect with, consume, and create content.

Why Join Us
Creation is the core of ByteDance's purpose. Our products are built to help imaginations thrive. This is doubly true of the teams that make our innovations possible.
Together, we inspire creativity and enrich life - a mission we aim towards achieving every day.
To us, every challenge, no matter how ambiguous, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At ByteDance, we create together and grow together. That's how we drive impact - for ourselves, our company, and the users we serve.
Join us.

About the team
The ByteDance edge cloud serves as the world's premier edge cloud computing service, offering enterprise users with worldwide content distribution, edge security, edge AI, and lightweight computing services. In line with our commitment to excellence, we are in search of a senior product solution architect to construct competitive product solutions for clients, expedite commercial expansion, and heighten the influence of products in the market as well as ultimately customer satisfaction.

Responsibilities:
Be responsible for the architectural design and research and development of edge cloud product solutions, manage the full life cycle of edge cloud solutions.
Ensure high-quality delivery of edge cloud projects, coordinating pipeline building and project delivering.
Develop and implement operational strategies and processes that enhance commercialization processes and optimize resource utilization.
Based on monitoring data and operational metrics, driving continuous improvement in service delivery and customer experience.
Minimum Requirements:
Proven years of experience in CDN, Edge Computing, Networking, Security, or related fields, with a deep understanding of public cloud products.
Excellent client-facing skills with the ability to articulate commercial and technical solutions to international audience.
Self-motivated and optimistic, with a strong drive to collaborate with sales and product and development teams to facilitate customer conversion.
Preferred qualifications:
Strong familiarity with global market demands, particularly in specific regions such as Singapore, South Korea, Japan, Indonesia, Vietnam, and Thailand.
ByteDance is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At ByteDance, our mission is to inspire creativity and enrich life. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",ByteDance,,https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=e5d3185982c7cf8e
".NET Engineer
","Epyphite Pte. Ltd is seeking a skilled .NET Developer to join our globally distributed team working on an exciting project with an automotive company based in the Middle East. As a .NET Developer, you will be responsible for designing, developing, and maintaining high-quality software solutions using .NET Core and related technologies. This is a remote position, and candidates from around the world are welcome to apply. However, please note that we do not provide visa sponsorship for positions located in Singapore.
Responsibilities:
Design, develop, test, and maintain software applications using .NET Core, C#, and related technologies.
Collaborate with cross-functional teams to gather and analyze requirements, design software solutions, and provide technical recommendations.
Write clean, scalable, and maintainable code following best practices and coding standards.
Participate in code reviews, identify potential issues, and suggest improvements.
Perform unit testing and assist in system integration testing and deployment.
Troubleshoot and resolve software defects and technical issues.
Stay up to date with the latest industry trends and technologies related to .NET development.
Requirements:
Minimum of 3 years of professional experience as a .NET Developer.
Strong proficiency in .NET Core, C#, and related frameworks and technologies.
Experience with RESTful API development and integration.
Solid understanding of object-oriented programming principles and design patterns.
Experience with front-end development using JavaScript, HTML, CSS, and related frameworks (e.g., Angular, React) is a plus.
Familiarity with relational databases and SQL, preferably with experience in writing efficient queries and designing database schemas.
Experience with source control systems (e.g., Git) and CI/CD pipelines.
Strong problem-solving and analytical skills.
Excellent collaboration and communication skills, as this position requires working in a remote team setting.
We do not provide visa sponsorship for positions located in Singapore.
If you are a passionate .NET Developer looking to work on a challenging project with a globally distributed team in the automotive industry, we would love to hear from you.
Apply now and be part of our exciting journey!
Job Types: Full-time, Contract
Contract length: 12 months
Pay: $3,467.17 - $8,870.01 per month
Benefits:
Flexible schedule
Work from home
Schedule:
Monday to Friday
Supplemental pay types:
Performance bonus
Experience:
.NET: 3 years (Required)
AWS / Azure: 3 years (Preferred)
Cloud development: 3 years (Preferred)
Work Location: Remote",Epyphite PTD LTD,"$3,467.17 - $8,870.01 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=aec9c5f8a5f01184
"Python Developer
","Job description:
Solution the design and develop the software using waterfall/Agile methodology.
Perform investigation, troubleshoot issues by developing scripts, SQL queries.
Work closely and collaborate with the SOC Analysts and Infrastructure Engineers/System Owners for scope, schedules, requirements, tests, bug fixes, etc.
Work with deployment team/DevOps team on setting up continuous integration, build and release automation.
Discuss, analyse and recommend design improvements or corrections to developers throughout the development process.
Develop and establish quality assurance deliverables and testing framework, including create and maintain test plans and test cases in accordance with changing requirements, throughout development.
Conduct performance and load tests, validate the output and expected outcomes and feedback on improvement required.
Conduct application performance and security testing to ensure we have a robust and secured system in place.
Provide estimates for stories during sprint planning for Agile project.
Convert acceptance criteria into automated unit tests cases.
Support production issues Involve in application deployment to the various environments.
Provide proper documentation to developed tools Knowledge transfer to users
What they are looking for
MUST have relevant Software Development experience and relevant software development certifications in Python will be an added advantage.
Must be familiar with Regular Expressions.
Certified Software Testing Professional and/or Certified Software Quality Analyst or an equivalent certification will be an added advantage.
Experience with scikit-learn and machine learning projects will be an added advantage.
Experience with ServiceNow API calls will be an added advantage.
Experience with client side programming, automation with thick clients and web scraping will be an added advantage.
Demonstrable skills in Windows, *nix, and/or Cloud development
Demonstrate knowledge of automated software testing methodologies such as unit testing, integration testing, functional testing, test driven development (TDD) and behavior driven development (BDD).
Ability to troubleshoot complex issues ranging from system resource, application stack traces to cloud API events.
Track record in implementing systems with high availability, high performance, high security hosted at various data centers or hybrid cloud environments will be an added advantage.
Job Type: Contract
Contract length: 12 months
Pay: $5,000.00 - $7,000.00 per month
Schedule:
Day shift
Work Location: In person",Elitez India,"$5,000 - $7,000 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=77845bfcbe9a73a0
"Software Engineer
","COMPANY DESCRIPTION
Beyondsoft International (Singapore) Pte. Ltd. was set up in 2007 and established as the regional headquarters for the Southeast Asia (SEA) and European markets in September 2015. Based on our vision of ""Using technology to promote social progress, economic development and become a global customer preferred partner"" and our concept of ""Beyond your expectations"", Beyondsoft is committed to provide our customers in countries along the ""Belt and Road"" with comprehensive solutions and products and creating commercial value for customers to realizing continuous businesses development.
Our core business includes:
IT development services providing customers with IT consulting, software research and development, software and hardware testing, system integration and operation and maintenance, data analysis and other services;
New retail solutions and products through intelligent products, helping small and medium-sized enterprises (SMEs) realize the digital transformation of their daily operations;
Internet of Things (IoT) platform and solutions comprehensive use of IoT, artificial intelligence, big data, cloud computing and other technologies to provide IoT solutions for intelligent upgrades in cities, parks, buildings and industries, to create a smart future.
For more information, please visit www.beyondsoft.com.

DESIGNATION : Software Engineer (Kotlin) - Eng

RESPONSIBILITIES
Develop fleet management Android application with Kotlin.
To ensure that development meets project and design/maintenance requirements using Kotlin and Android SDK.
Work with team members for software development and integration and testing to meet delivery.
Debug and resolve technical issues to ensure application availability.
Provide and document technical specifications.


QUALIFICATIONS
Bachelor's Degree in Computer Engineering/ Information Technology/ Computer Science or equivalent.
Minimum 2 years of experience of development with Kotlin and Android SDK.
Experience in developing relevant Android application.
Prefer experience with ESRI ArcGIS Runtime/Maps SDK.
Possesses good interpersonal and communication skills.
Strong analytical and problem-solving skills.",Beyondsoft International (Singapore) Pte Ltd,,https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=72a94601c3b89f70
"Senior Frontend Engineer
","Job Summary

Salary
S$8,688 - S$14,074 / Monthly EST

Job Type
Permanent

Seniority
Senior

Years of Experience
At least 3 years

Tech Stacks
Modular Webpack Enzyme Babel Git Jest HTML Angular JavaScript React CSS Vue.js

Job Description
Responsibilities:

Collaborate closely with product managers, designers, and backend engineers to understand requirements and translate them into efficient and scalable frontend solutions.
Design and develop high-quality, reusable, and modular code for frontend applications using modern web technologies such as HTML, CSS, and JavaScript frameworks (e.g., React, Angular, Vue.js).
Optimize frontend applications for performance, responsiveness, and cross-browser compatibility.
Identify and address performance bottlenecks and optimize code for maximum efficiency.
Collaborate with UX/UI designers to ensure the seamless integration of design elements into frontend applications.
Write and maintain unit tests to ensure code quality and reliability.
Troubleshoot and debug frontend issues, providing timely resolution.
Stay up-to-date with emerging frontend technologies, trends, and best practices, and propose innovative solutions to improve the user experience.
Collaborate effectively with cross-functional teams, including backend engineers, to ensure smooth integration and seamless user experiences.
Participate in code reviews, providing constructive feedback and ensuring adherence to coding standards and best practices.
Contribute to the continuous improvement of development processes and workflows.

Requirements:

Bachelor's degree or higher in Computer Science, Engineering, or a related field.
3+ years of experience in frontend development, with a strong focus on building user-friendly and responsive web applications.
Proficiency in HTML, CSS, and JavaScript, with experience in one or more modern frontend frameworks such as React, Angular, or Vue.js.
Solid understanding of responsive design principles and cross-browser compatibility.
Experience with frontend build tools and package managers (e.g., Webpack, Babel, npm).
Knowledge of frontend testing frameworks and methodologies (e.g., Jest, Enzyme, Cypress).
Strong problem-solving skills and the ability to troubleshoot and debug complex frontend issues.
Familiarity with version control systems (e.g., Git) and collaborative development workflows.
Excellent communication and collaboration abilities, with the capacity to work effectively in a team-oriented environment.
Passion for creating exceptional user experiences and a drive to stay updated with the latest frontend trends and technologies.",NodeFlair,"$8,688 - $14,074 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=72748d8530abfecf
"DevOps Engineer
","Impactify is all about harnessing the power of video to deliver exceptional results in the digital advertising landscape. Our partnerships with well-known publishers and brands demonstrate our commitment to innovation and excellence.
We are currently looking for a confirmed DevOps engineer to join our team in Singapore. If you are excited about the world of digital advertising and looking for an opportunity in AdTech, don’t hesitate to apply!

Key Responsibilities:

Be accountable for the setup, configuration, and maintenance of dedicated Debian servers, Kubernetes on-premise cluster and Cloud managed services (GCP/AWS) within a High Availability environment. Focus on handling large-scale event processing and analytics, processing billions of events daily.
Monitor and ensure the availability, reliability, and security of our IT infrastructure.
Troubleshoot and resolve issues in a timely manner.
Collaborate with the development team to deploy company software properly.
Perform routine backups and data recovery tasks.
Document system configurations, procedures, and troubleshooting steps.

Qualifications:

Very good knowledge of network protocols, hardware, and operating systems (Linux).
Very good knowledge of Kubernetes, Ansible, Docker, Prometheus, Firewall, CDN, Kafka and monitoring tools like Prometheus.
Very good knowledge of AWS or GCP services.
Very good knowledge of Helm.
Proficiency in PHP programming, with hands-on experience in frameworks such as Zend and Laravel.
Strong problem-solving skills and a passion for technology.
Excellent communication and teamwork abilities.
Self-motivated with a strong desire to learn and grow in a dynamic IT environment.
Attention to detail and a commitment to maintaining the highest standards of security and reliability.
Previous experience or familiarity with AdTech will be a strong asset
If you are eager to advance your career in AdTech and meet the above requirements, we encourage you to apply. Join us at Impactify, where you'll have the opportunity to make a significant impact in the world of digital advertising.
Please note that this position is only open to candidates who do not require Employment Pass sponsorship in Singapore.",Impactify,,https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=c160d88e5cfdfbc9
"Junior Software Developer
","Job Responsibilities


Works with multi-disciplinary team to understand system / application requirements.
As part of a team, develops enterprise software solutions that meets client’s needs and perform as designed.

Requirements

You have at least a /Degree in Electrical/Electronic Engineering/Computer Sciences or any IT related field.
You ideally have 1 year of experience or academic training in coding and software development.
Proficient in any one of the programming languages such as C, C++ OR Java.
Good understanding of the benefits of the various design patterns and object- oriented programming will be an advantage.

Junior Software Developer",Flintex Consulting Pte Ltd,"$5,000 - $8,500 a month",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=f241ada11ab9bd2d
"Senior Frontend Engineer (Mobile)
","Job Summary

Salary
S$8,688 - S$14,074 / Monthly EST

Job Type
Permanent

Seniority
Senior

Years of Experience
At least 2 years

Tech Stacks
ESLint Flow Babel Jest npm React Native JavaScript React

Job Description
Responsibilities:

Design and develop frontend features that will be used by millions of Shopee app users
Contribute ideas and technical solutions as part of the feature development cycle
Translate UI/UX designs and business requirements into high quality code
Understand the product, constantly optimise for performance, identify and fix problems, improve stability and user experience
Collaborate with fellow developers to improve and innovate on our internal platform, shared components, libraries and development toolchain
Participate in regular internal technology sharing and other regional tech events

Requirements:

Bachelor's degree or higher in Computer Science, Information Technology, Programming & Systems Analysis, Engineering or other related disciplines
Minimum 2 years’ work experience in mobile app development.
Proficiency in JavaScript
Familiar with React and/or React Native (preferred)
Familiar with modern FE development toolchain: NPM, Babel, ESLint, Flow, Jest, etc (preferred)
Strong understanding of fundamental algorithms and data structures
Passionate about coding, innovation, and solving challenging problems
Loves building user-facing features, keen eye for UI/UX
Excellent working attitude, problem solving and critical thinking skills",NodeFlair,"$8,688 - $14,074 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=03bd16908749e145
"Pega Developer
","Job Title Pega developer
Location Singapore
Requirement
2 to 4 years of working experience in developing and delivering Pega application software.
Possess relevant system development / maintenance experience using Pega related technologies
Familiar in Pega technology specification and standards.
Must possess Pega v7.x or above technical certification, minimally a Pega Certified System Architect (PCSA).
Good command of Web technologies such as Javascript, XML, CSS, ANT scripts is an advantage.
Possess initiative and disposition with a strong commitment and orientation towards results and high quality standards
Strong problem-solving skills and ability to think out of the box
Team player with strong communication and interpersonal skills
Self-motivator with a positive attitude and with high energy Customer focused
Proficient in written and spoken English
Diploma / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent
Able to travel as required
Job Type: Full-time
Pay: $4,000.00 - $5,000.00 per month
Schedule:
Monday to Friday
Experience:
Software development: 1 year (Preferred)
Expected Start Date: 03/06/2024",TECEZE CONSULTANCY SERVICES PRIVATE LIMITED,"$4,000 - $5,000 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=7bf5fbd5ac0e9ea9
"R&D Embedded Software Engineer (Software Developer)
","Our client is a leading European MNC with more than 100 years of presence and having established their Singapore Headquarters for more than 40 years locally. We have the vacancy of:

R&D Embedded Software Development Engineer (Embedded Systems)
(Senior Engineer / Engineer level)

Responsibilities
Part of a team of Embedded Software Engineers to develop embedded software that meets the requirements of customers.
Analyze requirements & function, create or update software requirement specification accordingly
Design software that meets Software requirement
Implement software modules using Software Coding & Design Rules.
Validate software design, module interface and module functionality on Test Bench
Collaborate with team members to identify and implement development improvement activities.
Collaborate with teams from other engineering discipline according to project needs.
Attend and participate in regular software project meetings to give status update of work package.
Participate in requirement and test specification reviews with Requirement Engineers, Software Technical Project Leaders and Test Engineers.
Individual responsibility to maintain good Quality, Timely Delivery and Effective Cost solution for the organization.
Requirements
Bachelor’s Degree in Electronics Engineering or Computer Engineering with good knowledge & hands-on experience on C Programming.
You should have minimum 5 years experience in this field with at least basic understanding of an embedded system essentials
Ability to learn basic application program for simulation / bus communication
Fluent / advanced level in written and spoken English
Effective Communication, correct understanding & clear presentation
Commitment to Quality, Timing and Cost of his software work package
Ability or experienced reading component specification
Demonstrated capability of resolving technical problem in a structured manner
Good self-management.
Team Player
Interested applicants, kindly send in a copy of your updated resume in WORD document to hr@searchstaffing.com.sg stating your current and expected remuneration together with notice period required to current employer.

You can also contact Vincent Low for a confidential discussion at 6749 4236.

EA Personnel Registration No: R1324700",SEARCH STAFFING SERVICES PTE. LTD.,"$5,000 - $8,500 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=ea8f3684fb9cec79
(Senior) Software Engineer (f/m/d) ,"Job Summary

Salary
S$7,000 - S$10,667 / Monthly EST

Job Type
Permanent

Seniority
Senior

Years of Experience
At least 2 years

Tech Stacks
AWS Docker Git Azure Java Typescript JavaScript SQL

Job Description
Your future role
You will be working on our health data platform to help researchers on gaining new insights to ultimately improve the treatment of patients
Evaluate the application of new algorithms on real world data
Implement new functionalities in our platform and contribute to open source projects
Publish results on new innovative developments
Help to shape the product by bringing in new ideas for features and usage of technologies

What you need to succeed
Degree in computer science or similar field
PhD in computer science or similar field is a preferred
Excellent programming skills in at least one programming language e.g. Java, JavaScript/TypeScript
You are a team player who loves to share knowledge and ideas with your colleagues
Experience with docker and git
Ideally experience with cloud providers like AWS or Azure
Knowledge of databases and SQL
Strong analytical skills
2 years of work experience, we will as well consider fresh graduates for the position
Fluency in English
Must currently be based in Singapore

Why you will love working with us
Actively contribute to developing digital health solutions with a direct impact on the health and quality of life of others
Nonprofit work with a purpose: With us, you will find a fulfilling and meaningful task in a nonprofit environment that will advance our society
A diverse team of professionals from various countries working together from 3 locations (Potsdam, Berlin and Singapore)
Subsidized gym membership to encourage a healthy lifestyle
A generous education budget for courses, books, conferences, and your professional development
Real Work-Life-Balance with flexible working hours and various work models
Subsidized home broadband to support home and remote work locations
Support for your mental health
A first-class corporate health insurance that includes dental and maternity coverage
Subsidized annual check-up, to encourage regular health screening
Regular knowledge transfer through “all hands”, “town halls” and “Knowledge4Life” events
Several employee driven initiatives, every new colleague is welcome to participate in (for example the “Climate initiative” or “Diversity, Equality & Inclusion”)
An extensive and detailed on-boarding program to make your start at Data4Life as efficient and smooth as possible",NodeFlair,"$7,000 - $10,667 a month ",https://sg.indeed.com/jobs?q=software+engineer&l=Singapore&sort=date&start=60&vjk=bb66965ecf794338
