url,company_name,job_title,location,employment_type,job_level,job_function,salary_lower,salary_upper,salary_period,num_applications,posted_date,address,experience,closing_date,job_description,Salary
https://www.mycareersfuture.gov.sg/job/information-technology/solution-architect-synapxe-93264045727e76f52a585a5f0ef4d5b1?source=MCF&event=Search,SYNAPXE PTE. LTD.,Solution Architect,North,Permanent,Professional,Information Technology,9000.0,15000.0,Monthly,9.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
We are looking for a Solution Architect who can analyse healthcare stakeholders’ requirements, conceptualise and design technology architecture and solutions to support business goals, and lead in realising the architectural blueprints into functional interoperable solutions with multidisciplinary teams.
You will be working on emerging technology such as micro-services, serverless computing, machine learning, and cloud migration.
With more than 150 awards and accolades for our work, Synapxe builds HealthTech for a Heathier Nation, working with MOH and healthcare providers to deliver better health and better care. Our ultimate aim is to improve population health for Singapore and enable smarter and more efficient health administration by integrating intelligent, highly resilient, and cost-effective technologies with process and people.
Come join our dynamic team of HealthTech professionals dedicated to making a difference to the nation’s health!

This job is for you if you:
enjoy analysing problems (even poorly defined ones) and identifying how technology solutions can support business needs and goals,
embrace big challenges and find a sense of accomplishment in formulating and implementing solutions for large scale complex projects for the nation,
possess excellent communication qualities and are able to confidently explain technical solution concepts to business users,
see the big picture and think broadly on how the solution contributes to the larger ecosystem architecture, and are yet detailed-oriented to ensure solutions are compliant to Singapore’s HealthTech standards, and
exhibit strong stakeholder management skills to engage multiple stakeholders at different levels.

As a Solution Architect, your role & responsibilities include:

1. Understanding and analysing stakeholder requirements
Liaise with internal and external stakeholders to understand their business issues, needs and goals as well as clinical workflows to determine requirements and define the scope of a project.
2. Developing the compelling business case
Adopt an analytical approach in developing innovative solutions to align with the enterprise architecture and fulfil the business requirements.
Recommend adoption of new technologies and applications to initiate enhanced solutions.
Analyse the impact of a solution on the overall organisation and business processes and systems to mitigate business risks.
3. Designing solutions architecture
Lead the technical solution design and creation of architecture blueprints.
Perform systems modelling, simulation, and analysis to ensure the soundness of the solution.
Review prototypes, solution blueprints, and project scope to ensure that stakeholders’ needs are being met.
Support the analysis of the functionality and constraints of recommended solutions, and the impact and changes required across multiple systems, platforms and applications.
Support risk identification and development of risk mitigation strategies associated with the end-to-end solution.
Foster continuous improvement by looking for ways to improve the design processes, models and approach.
4. Guiding solution implementation
Work closely with the project teams to guide the solution during implementation.
Drive compatibility, interoperability, stability and usability of recommended solution architecture.
Provide the approach for testing non-functional requirements.
Resolve technical integration issues.
Develop technical roadmaps for continual modernization and risk management.

Qualifications
Minimum 7 years as an architect, and at least 15 years of experience in implementing IT systems.
Demonstrable knowledge of web based architectures, integration methods and strategies to support non-functional requirements such as resilience and performance.
Skills and experience in health IT systems, HL7 and FHIR would be valuable, but not a must.
Degree in Computer Science, Engineering or Mathematics.",$9000.0 - $15000.0 Monthly
https://www.mycareersfuture.gov.sg/job/education-training/non-tenure-track-lecturer-positions-computational-systems-engineering-nanyang-technological-university-2bcf9a88006fb501346b7320722d78d0?source=MCF&event=Search,NANYANG TECHNOLOGICAL UNIVERSITY,Non-tenure-track Lecturer Positions in Computational Systems and Engineering,West,Full Time,Professional,Education And Training,4600.0,6900.0,Monthly,1.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Established in 1981, the School of Electrical and Electronic Engineering (EEE) is one of the three founding Schools of the Nanyang Technological University, Singapore. Built on a culture of excellence, the School is renowned for its high academic standards and extensive research activities. To support advanced research, the School hosts 13 research centres which are well-equipped with sophisticated and state-of-the-art equipment. Besides the 13 centres, there are more than 60 laboratories, supporting both the teaching and research activities in the School.

NTU EEE is now one of the top-ranked schools in the world, ranked 2nd globally by subject in the U.S. News and World Report Best Global Universities Rankings 2022 and 4th worldwide in the QS University Rankings by Subject 2022 (Electrical and
Electronic Engineering).
Join the School of Electrical and Electronic Engineering, College of Engineering, Nanyang Technological University, Singapore as a faculty member and embark on a challenging and exciting career in teaching and research excellence, so as to prepare engineering leaders of the future.
The School invites applications for two non-tenure-track Senior Lecturer/Lecturer positions in Computational Systems and Engineering.

Position Description
Applicants should have at least a Master’s degree in Electrical and Electronic Engineering, or Computer Science/Engineering, or a closely related discipline. Candidates who have a Bachelor’s degree and extensive industry or vocational experience may also be considered. A strong background and teaching experience in one or more of the following areas is required: Software Engineering, Computing and Programming (Python, C, Object-oriented Programming, and Assembly Language Programming), Microprocessor, Computer Architecture, Internet and Mobile Services and Applications, Database Systems, Web Applications, Wireless Communications, Computer Communication and Networking, Cyber-Physical Systems, Cyber Security, Internet of Things, AI and Machine learning, Pattern Recognition, Data Mining/Analytics and Natural Language Processing.
Fresh PhD graduates would be considered but preferences are given to candidates with relevant working/teaching experience in universities.

Responsibilities
The successful candidates are expected to teach courses in the fields of Computational Systems and Engineering at the undergraduate and postgraduate levels, and supervise undergraduate and postgraduate students.

Application
Applicants are invited to submit their applications (cover letter, CV, research and teaching statements, and citation report, where applicable) through the NTU career portal.
Review of applications and shortlisting of applicants will be carried out on an on-going basis until the positions are filled. Only shortlisted candidates will be notified.

Link to Apply: https://ntu.wd3.myworkdayjobs.com/Careers/job/NTU-Main-Campus-Singapore/Non-tenure-track-Senior-Lecturer-Lecturer-Positions-in-Computational-Systems-and-Engineering_R00015823",$4600.0 - $6900.0 Monthly
https://www.mycareersfuture.gov.sg/job/education-training/non-tenure-track-senior-lecturer-positions-computational-systems-engineering-nanyang-technological-university-71a933e83288f0135d000dc31c85eedd?source=MCF&event=Search,NANYANG TECHNOLOGICAL UNIVERSITY,Non-tenure-track Senior Lecturer Positions in Computational Systems and Engineering,West,Full Time,Professional,Education And Training,8000.0,12000.0,Monthly,1.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Established in 1981, the School of Electrical and Electronic Engineering (EEE) is one of the three founding Schools of the Nanyang Technological University, Singapore. Built on a culture of excellence, the School is renowned for its high academic standards and extensive research activities. To support advanced research, the School hosts 13 research centres which are well-equipped with sophisticated and state-of-the-art equipment. Besides the 13 centres, there are more than 60 laboratories, supporting both the teaching and research activities in the School.

NTU EEE is now one of the top-ranked schools in the world, ranked 2nd globally by subject in the U.S. News and World Report Best Global Universities Rankings 2022 and 4th worldwide in the QS University Rankings by Subject 2022 (Electrical and
Electronic Engineering).
Join the School of Electrical and Electronic Engineering, College of Engineering, Nanyang Technological University, Singapore as a faculty member and embark on a challenging and exciting career in teaching and research excellence, so as to prepare engineering leaders of the future.
The School invites applications for two non-tenure-track Senior Lecturer/Lecturer positions in Computational Systems and Engineering.

Position Description
Applicants should have at least a Master’s degree in Electrical and Electronic Engineering, or Computer Science/Engineering, or a closely related discipline. Candidates who have a Bachelor’s degree and extensive industry or vocational experience may also be considered. A strong background and teaching experience in one or more of the following areas is required: Software Engineering, Computing and Programming (Python, C, Object-oriented Programming, and Assembly Language Programming), Microprocessor, Computer Architecture, Internet and Mobile Services and Applications, Database Systems, Web Applications, Wireless Communications, Computer Communication and Networking, Cyber-Physical Systems, Cyber Security, Internet of Things, AI and Machine learning, Pattern Recognition, Data Mining/Analytics and Natural Language Processing.
Fresh PhD graduates would be considered but preferences are given to candidates with relevant working/teaching experience in universities.

Responsibilities
The successful candidates are expected to teach courses in the fields of Computational Systems and Engineering at the undergraduate and postgraduate levels, and supervise undergraduate and postgraduate students.

Application
Applicants are invited to submit their applications (cover letter, CV, research and teaching statements, and citation report, where applicable) through the NTU career portal.
Review of applications and shortlisting of applicants will be carried out on an on-going basis until the positions are filled. Only shortlisted candidates will be notified.

Link to Apply: https://ntu.wd3.myworkdayjobs.com/Careers/job/NTU-Main-Campus-Singapore/Non-tenure-track-Senior-Lecturer-Lecturer-Positions-in-Computational-Systems-and-Engineering_R00015823",$8000.0 - $12000.0 Monthly
https://www.mycareersfuture.gov.sg/job/education-training/associate-professor-intelligent-systems-iot-nanyang-technological-university-f7ac0677903f2418209653e3a1e34f25?source=MCF&event=Search,NANYANG TECHNOLOGICAL UNIVERSITY,Associate Professor (Tenure-track) in Intelligent Systems and IoT,West,Full Time,Professional,Education And Training,12000.0,20000.0,Monthly,1.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Nanyang Technological University (NTU) invites applications for a Tenure-track Assistant Professor or Tenure-track / tenured Associate Professor in Intelligent Systems and IoT.

We are seeking a candidate who will develop, lead and sustain research of an international standard in the general areas of intelligent systems and IoT including robotics, unmanned systems, industrial automation, cyber-physical systems, sensor networks, optimization and control, machine learning and computer vision, etc. The candidate will identify synergies with related research centres and corporate laboratories in NTU such as Centre for System Intelligence and Efficiency, Centre for Advanced Robotics and Innovation, Continental-NTU Corporate Lab, Delta-NTU Corporate Lab for Cyber-Physical Systems, etc., and seek new opportunities for collaborations in the wider international community.

This position will be held at the School of Electrical and Electronic Engineering (EEE). Established in 1981, EEE is one of the founding Schools of NTU. Built on a culture of excellence, EEE is renowned for its high academic standards and research. To support advanced research, EEE l hosts 13 research centres and facilities which are well-equipped with sophisticated and state-of-the-art equipment. Besides the 13 centres, there are more than 50 laboratories, supporting both the teaching and research activities in the School.

Responsibilities
The job holder is expected to make useful contribution to fulfil the University’s vision and mission. Specifically, the candidate is expected to:
1. Secure research funding to build up research, and provide high quality research outputs in publications, invention disclosures, and engineering designs etc. in Intelligent Systems and IoT, and other disciplines related to Electrical and Electronic Engineering.
2. Engage in the development and delivery of undergraduate and postgraduate curricula in Electrical and Electronic Engineering and related disciplines.
3. Support, supervise and mentor undergraduate students in project works and other academic pursuits; and postgraduate research students in research projects and the development of their research careers.
4. Play an active role in the life of EEE, College of Engineering and the University by supporting activities around research, teaching, enterprise, student experience and widening participation.

Requirements
Successful candidates should have:
1. A relevant PhD from a reputable university
2. Excellent research in intelligent systems and IoT (e.g., robotics, unmanned systems, industrial automation, cyber-physical systems, sensor networks, optimization and control, machine learning and computer vision)
3. Excellent track records in publishing high-impact papers in top journals and conferences
4. Ability to secure research grant funding and initiate new projects; lead a research team and develop an international research profile
5. Experience in cross-disciplinary research initiatives and collaboration
6. Experience in the training and development of early career researchers and/or PhD students
7. Strong network and ties with renowned international entities and organisations
8. Good written and verbal communications skills

Application
Applicants are invited to submit their applications (cover letter, CV, research and teaching statements, and citation report, where applicable) through the NTU career portal.

Review of applications and shortlisting decision will be on an on-going basis until the position is filled. Only shortlisted candidates will be notified.

Link to Apply: https://ntu.wd3.myworkdayjobs.com/Careers/job/NTU-Main-Campus-Singapore/Assistant-Professor--Tenure-track---Associate-Professor--Tenure-track---Tenured--for-Intelligent-Systems-and-IoT_R00014517",$12000.0 - $20000.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/senior-machine-learning-developer-k-technology-services-group-d3e6bef5ffb81b80ef5ca0a8a6b65dc6?source=MCF&event=SuggestedJob,TECHNOLOGY SERVICES GROUP PTE. LTD.,Senior Machine Learning Developer ( Finance Focused ) - K,Central,Permanent,Executive,Non-Information Technology1 Year Exp,7000.0,12000.0,Monthly,10.0,09 Apr 2024,,,09 May 2024,"Roles & Responsibilities
Our company is at the forefront of innovation in financial technology. Our mission is to develop an AI-driven platform that predicts market trends, empowering retail investors with the tools previously only accessible to professionals. We're looking for a talented Senior Machine Learning Developer with an interest in finance to join our growing team in our Singapore office.
Responsibilities:
Develop and Implement Machine Learning Models: Design, build, and implement predictive models to forecast market trends, enhancing our platform's capabilities.
Collaborate with Cross-Functional Teams: Engage closely with data engineers, quantitative researchers, and product managers to create data-driven trading strategies and algorithms.
Data Analysis and Feature Engineering: Utilize various data sources to craft insightful features for machine learning models.
Continuous Improvement: Monitor and fine-tune models for peak performance and efficiency.
Stay Up-to-Date: Maintain awareness of the latest trends in machine learning and predictive modeling.
Qualifications:
Education: Bachelor's/Master's/Ph.D. in Computer Science, Mathematics, or related field.
Experience: 5+ years of experience in machine learning.
Technical Skills: Proficient in Python, R, TensorFlow, PyTorch, or similar machine learning frameworks.
Financial Acumen: Interest in financial markets, trading, and economics. A deep understanding of these subjects is strongly preferred but not required.
Problem-Solving: Outstanding problem-solving skills with an ability to apply machine learning techniques to complex market data.
Communication: Strong verbal and written communication skills to work effectively within our collaborative team.
Preferred Qualifications:
Experience with time-series analysis and forecasting.
Familiarity with cloud computing platforms like AWS, Azure, etc.
Knowledge of financial industry and working with big data.
Benefits:
Competitive salary and performance-based incentives.
Dynamic and collaborative working environment.
Comprehensive benefits package, including healthcare.
Continuous learning and professional growth opportunities.",$7000.0 - $12000.0 Monthly
https://www.mycareersfuture.gov.sg/job/education-training/assistant-professor-intelligent-systems-iot-nanyang-technological-university-449f68cb68bcabfba706151b3f10f335?source=MCF&event=Search,NANYANG TECHNOLOGICAL UNIVERSITY,Assistant Professor (Tenure-track) in Intelligent Systems and IoT,West,Full Time,Professional,Education And Training,7000.0,12000.0,Monthly,1.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Nanyang Technological University (NTU) invites applications for a Tenure-track Assistant Professor or Tenure-track / tenured Associate Professor in Intelligent Systems and IoT.

We are seeking a candidate who will develop, lead and sustain research of an international standard in the general areas of intelligent systems and IoT including robotics, unmanned systems, industrial automation, cyber-physical systems, sensor networks, optimization and control, machine learning and computer vision, etc. The candidate will identify synergies with related research centres and corporate laboratories in NTU such as Centre for System Intelligence and Efficiency, Centre for Advanced Robotics and Innovation, Continental-NTU Corporate Lab, Delta-NTU Corporate Lab for Cyber-Physical Systems, etc., and seek new opportunities for collaborations in the wider international community.

This position will be held at the School of Electrical and Electronic Engineering (EEE). Established in 1981, EEE is one of the founding Schools of NTU. Built on a culture of excellence, EEE is renowned for its high academic standards and research. To support advanced research, EEE l hosts 13 research centres and facilities which are well-equipped with sophisticated and state-of-the-art equipment. Besides the 13 centres, there are more than 50 laboratories, supporting both the teaching and research activities in the School.

Responsibilities
The job holder is expected to make useful contribution to fulfil the University’s vision and mission. Specifically, the candidate is expected to:
1. Secure research funding to build up research, and provide high quality research outputs in publications, invention disclosures, and engineering designs etc. in Intelligent Systems and IoT, and other disciplines related to Electrical and Electronic Engineering.
2. Engage in the development and delivery of undergraduate and postgraduate curricula in Electrical and Electronic Engineering and related disciplines.
3. Support, supervise and mentor undergraduate students in project works and other academic pursuits; and postgraduate research students in research projects and the development of their research careers.
4. Play an active role in the life of EEE, College of Engineering and the University by supporting activities around research, teaching, enterprise, student experience and widening participation.

Requirements
Successful candidates should have:
1. A relevant PhD from a reputable university
2. Excellent research in intelligent systems and IoT (e.g., robotics, unmanned systems, industrial automation, cyber-physical systems, sensor networks, optimization and control, machine learning and computer vision)
3. Excellent track records in publishing high-impact papers in top journals and conferences
4. Ability to secure research grant funding and initiate new projects; lead a research team and develop an international research profile
5. Experience in cross-disciplinary research initiatives and collaboration
6. Experience in the training and development of early career researchers and/or PhD students
7. Strong network and ties with renowned international entities and organisations
8. Good written and verbal communications skills

Application
Applicants are invited to submit their applications (cover letter, CV, research and teaching statements, and citation report, where applicable) through the NTU career portal.

Review of applications and shortlisting decision will be on an on-going basis until the position is filled. Only shortlisted candidates will be notified.

Link to Apply: https://ntu.wd3.myworkdayjobs.com/Careers/job/NTU-Main-Campus-Singapore/Assistant-Professor--Tenure-track---Associate-Professor--Tenure-track---Tenured--for-Intelligent-Systems-and-IoT_R00014517",$7000.0 - $12000.0 Monthly
https://www.mycareersfuture.gov.sg/job/manufacturing/operations-production-manager-precision-engineering-precious-metals-amk-zr328-supreme-hr-advisory-96e7709ce69fe2b9ea10816e3a7b359f?source=MCF&event=Search,THE SUPREME HR ADVISORY PTE. LTD.,Operations / Production Manager [ Precision engineering / Precious metals / AMK / ZR328 ],Central,Permanent,Manager,Manufacturing,5000.0,7000.0,Monthly,1.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Operations / Production Manager

Working days: Monday to Friday
Working hours: 9am - 6:30pm
Working Location: Ang Mo Kio
Salary: $5000 - $7000

Job Description:
The Operations Manager/ Production oversees the entire manufacturing process to ensure that production is on schedule and within budget. His/ Her responsibilities include determining workplace safety and health strategies, and overseeing manpower and resource planning. He/ She analyses production data and determines new strategies to enhance the efficiency of processes, which includes assessing the viability of new machinery.
Establish Planning and Production Scheduling:
Utilize advanced planning and scheduling software to create dynamic production schedules.
Employ lean production techniques such as single-piece flow and kanban systems.
Implement root cause analysis methodologies to investigate quality incidents.
Develop floor tracking and control plans to track work-in-progress inventory movement.
Evaluate Quality Management Systems:
Deploy statistical process control techniques like control charts and process capability analysis.
Implement visual management tools such as Andon boards and production dashboards.
Conduct supplier scorecard assessments based on metrics such as on-time delivery and defect rates.
Assess Manufacturing Processes for New Products:
Collaborate with design/product development teams to conduct manufacturing feasibility studies.
Implement rapid prototyping techniques such as 3D printing and CNC machining.
Create a risk register that catalogues potential hazards and conduct regular safety audits.
Manage Teams:
Provide direction and guidance to Supervisors, fostering a culture of accountability and collaboration.
Develop Supervisors’ capabilities through coaching, mentoring, and training initiatives.
Promote workforce diversity and inclusion and influence team decision-making processes.
Strategize Manufacturing Process Improvements:
Develop and enhance existing operations/production policies and processes.
Utilize advanced manufacturing technologies such as industrial robotics and machine learning algorithms.
Act as a project champion for process improvement initiatives such as Six Sigma projects.
Lead Continuous Improvement Initiatives:
Foster a culture of continuous improvement and operational excellence.
Facilitate knowledge sharing and cross-training initiatives.
Conduct regular performance reviews and employee feedback sessions.
Requirements
Education and Experience:
Bachelor's degree in engineering, manufacturing, or related field
Minimum 8 years of experience in manufacturing, with 3 years in a leadership role
Familiarity with lean manufacturing, Six Sigma, and quality management systems
Technical Skills:
Proficient in production planning and scheduling software
Strong analytical skills for process control and root cause analysis
Experience in maintenance management and predictive maintenance
Knowledge of energy management and sustainability practices
Familiarity with manufacturing automation technologies
Additional Qualifications:
Experience in regulated industries is a plus
Familiarity with Industry 4.0 technologies
Willingness to occasionally travel for professional development and supplier visits

✅✅ Interested applicants kindly contact via WhatsApp: +65 8656 3696 (JOHN).
No Charges will be incurred by Candidates for any service rendered.

Email：supreme.johnlau@gmail.com
Lau Zhao Rui Reg.No: R22109652
14C7279 The Supreme HR Advisory Pte Ltd
*Company name and address will only be disclosed once shortlist for interview.",$5000.0 - $7000.0 Monthly
https://www.mycareersfuture.gov.sg/job/public/deputy-principal-senior-executive-engineer-contract-national-environment-agency-c7d8a59779eb4b225875d02bf7743d34?source=MCF&event=Search,NATIONAL ENVIRONMENT AGENCY,Deputy Principal / Senior / Executive Engineer (Modelling and Instrumentation Department) - Contract,Central,Contract,Manager,Public / Civil Service,4500.0,7500.0,Monthly,0.0,24 Apr 2024,,,08 May 2024,"Roles & Responsibilities
What the role is
You will be part of the Modelling & Instrumentation Department (MID) in the Environmental Monitoring & Modelling Division (EMMD). The Environmental Monitoring Instrumentation Branch within MID is responsible for ensuring that our air and water quality monitoring equipment and systems run smoothly to continuously provide accurate and timely air and water quality data. The Branch is also responsible for setting up the new air quality supersites and conducting trials to test and assess new and emerging air and water monitoring technologies.
What you will be working on
As part of the Environmental Monitoring Instrumentation Branch, you will oversee and manage a team of senior/executive engineers and engineering managers and will be responsible for the following:
Plan and manage the setup of new air quality supersites, including calling and managing contracts, work with academics and vendors to evaluate air quality monitoring systems.
Manage the maintenance, repair and replacement of the scientific air pollutant analysers and station shelters according to set schedule to ensure smooth operations of our air and water monitoring systems
Plan the implementation of upgrading and migration of the related ICT systems and platforms to ensure it meets IT security requirements and requirements
Review of existing air / water monitoring systems and work processes to identify and implement improvements at a system level (e.g. automation of processes, remote access of data from portable equipment, suitable technological solutions and scientific instrumentations/systems), to enhance efficiency of operations and management of the various systems
Propose and plan the implementation of testbeds and trials for emerging technologies and systems for monitoring of air and water quality
Plan and perform data analysis on data collected from trials or air and water monitoring systems, to identify areas of improvement, insights, or to assess the effectiveness of the systems/trials, as well as conceptualise, plan, and implement the next phase or steps for the identified system.
Translate successful test bedding projects and trials to operational monitoring systems, taking into consideration all necessary operational, site integration and IT security requirements
Collaborate with internal departments, external agencies and vendors, to develop and integrate new monitoring systems onto a common NEA-wide sensor platform
What we are looking for
Degree in Environmental/Chemical/Electrical/Mechanical Engineering
Preferably 5 years of working experience in Environmental/Chemical/Electrical/Mechanical engineering fields.
Self-motivating and driven to learn, innovate and improve processes
Demonstrate ability to work both individually and as part of a team
Good analytical and thinking skills, and demonstrate ability to solve problems and think out of the box
Good command of spoken and written English
Background/experience in environmental analysers, data analytics and machine learning will be advantageous
As part of the shortlisting process for this role, you may be required to complete a medical declaration and/or undergo further assessment.
To apply, please proceed to https://sggovterp.wd102.myworkdayjobs.com/PublicServiceCareers/job/NEA-HQ-ENVIRONMENT-BUILDING/Senior-Engineer--Modelling-and-Instrumentation-Department-_JR-10000026968-1",$4500.0 - $7500.0 Monthly
https://www.mycareersfuture.gov.sg/job/information-technology/ai-engineer-id606303-persolkelly-singapore-c00d34b500dea3244e43e787ab5fcb9d?source=MCF&event=Search,PERSOLKELLY SINGAPORE PTE. LTD.,AI Engineer (R&D) [ID:606303],Central,Permanent,Professional,Information Technology,6000.0,9000.0,Monthly,3.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Responsibility:
Involve in developing AI Business Model, AI / ML algorithm models for energy / solar systems
Implement AI / ML algorithm and verify product performance
Work closely with the product development team to develop multi-dimension AI, data mining and database management
Requirements:
Minimum Bachelor Degree in Computer Science or related
At least 5 years of artificial intelligence, machine learning and deep learning related experience
Energy Management experience is an added advantage
Technical Skills - model design, scripting, IoT technologies and database management
Other domains industrial experience are welcome to apply.
Interested candidate who wish to apply for the advertised position, please click on “Apply Now”. We regret that only shortlisted candidates will be notified.

Job Code: YIHN EA License NO.: 01C4394

By sending us your personal data and curriculum vitae (CV), you are deemed to consent to PERSOLKELLY Singapore Pte Ltd and its overseas subsidiaries and affiliates collecting, using and disclosing your personal data to prospective employers/companies based in any country for purposes of evaluating suitability for employment, conducting reference checks, administering employment related services and such other purposes stated in our privacy policy. Our full privacy policy is available at www.persolkelly.com.sg. If you wish to withdraw your consent, please drop us an email to let us know. Please feel free to contact us if you have any queries.",$6000.0 - $9000.0 Monthly
https://www.mycareersfuture.gov.sg/job/education-training/senior-lecturer-information-engineering-computational-intelligence-nanyang-technological-university-1be7e70c8fd262c58f46978b7eadfe98?source=MCF&event=Search,NANYANG TECHNOLOGICAL UNIVERSITY,Senior Lecturer in Information Engineering and Computational Intelligence,West,Full Time,Professional,Education And Training,6000.0,12000.0,Monthly,2.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Established in 1981, the School of Electrical and Electronic Engineering (EEE) is one of the three founding Schools of the Nanyang Technological University, Singapore. Built on a culture of excellence, the School is renowned for its high academic standards and extensive research activities. To support advanced research, the School hosts 13 research centres which are well-equipped with sophisticated and state-of-the-art equipment. Besides the 13 centres, there are more than 60 laboratories, supporting both the teaching and research activities in the School.

NTU EEE is now one of the top-ranked schools in the world, ranked 2nd globally by subject in the U.S. News and World Report Best Global Universities Rankings 2022 and 4th worldwide in the QS University Rankings by Subject 2022 (Electrical and Electronic Engineering).
Join the School of Electrical and Electronic Engineering, College of Engineering, Nanyang Technological University, Singapore as a faculty member and embark on a challenging and exciting career in teaching and research excellence, so as to prepare engineering leaders of the future.

The School invites applications for two non-tenure-track Senior Lecturer/Lecturer positions in Information Engineering and Computational Intelligence.

Position Description
Applicants should have at least Master’s degree in electrical and Electronic Engineering, or Computer Science/Engineering, or a closely related discipline. Candidates who have a Bachelor’s degree and extensive industry or vocational experience may also be considered. A strong background and teaching experience
in one or more of the following areas: Software Engineering, Computing and Programming (python, C, object-oriented programming, and assembly), Microprocessor, Computer Architecture, Internet and Mobile Services and Applications, Database Systems, Web Applications, Wireless Communications, Embedded System Design, Cyber-Physical Systems, Cyber Security, Internet of Things, Machine learning, Pattern Recognition, Data Mining/Analytics, Natural Language Processing, and Speech Analysis would be an added advantage.

Fresh PhD graduates would be considered but preferences are given to candidates with relevant working/teaching experience in universities.

Responsibilities
The successful candidates are expected to teach courses in the fields of Information Engineering and Computational Intelligence at the undergraduate and postgraduate levels, and supervise undergraduate and postgraduate students.

Application
Applicants are invited to submit their applications (cover letter, CV, research and teaching statements, and citation report, where applicable) through the NTU career portal.

Review of applications and shortlisting of applicants will be carried out on an on-going basis until the positions are filled. Only shortlisted candidates will be notified.",$6000.0 - $12000.0 Monthly
https://www.mycareersfuture.gov.sg/job/education-training/assistant-professor-intelligent-systems-nanyang-technological-university-003cb490c5b3e7fdfee5f5d6231485bf?source=MCF&event=Search,NANYANG TECHNOLOGICAL UNIVERSITY,Assistant Professor for Intelligent Systems,West,Full Time,Professional,Education And Training,7000.0,12000.0,Monthly,1.0,24 Apr 2024,,,24 May 2024,"Roles & Responsibilities
Tenure-track Assistant Professor in Intelligent Systems
Established in 1981, the School of Electrical and Electronic Engineering is one of the founding Schools of the Nanyang Technological University, Singapore. Built on a culture of excellence, the School is renowned for its high academic standards and research. To support advanced research, the School hosts 13 research centres and facilities which are well-equipped with sophisticated and state-of-the-art equipment. Besides the 13 centres, there are more than 50 laboratories, supporting both the teaching and research activities in the School.

Join the School of Electrical and Electronic Engineering of the College of Engineering, Nanyang Technological University, Singapore as a faculty member and embark on a challenging and exciting career in research innovations and teaching excellence, so as to prepare engineering leaders of the future.

Responsibilities
The job holder is expected to make useful contribution to fulfil the University’s vision and mission. Specifically, the candidate is expected to:
Secure research funding to build up research, and provide high quality research outputs in publications, invention disclosures, and engineering designs etc. in Intelligent Systems and other disciplines related to Electrical and Electronic Engineering.
Engage in the development and delivery of undergraduate and postgraduate curricula in Electrical and Electronic Engineering and related disciplines.
Support, supervise and mentor undergraduate students in project works and other academic pursuits; and postgraduate research students in research projects and the development of their research careers.
Play an active role in the life of the School of Electrical and Electronic Engineering, College of Engineering and the University by supporting activities around research, teaching, enterprise, student experience and widening participation.
Requirements
Successful candidates should have:
A relevant PhD from a reputable university
Excellent research in intelligent systems (e.g., robotics, unmanned systems, optimization and control, machine learning and computer vision, automated manufacturing, smart factory, automated logistics)
Established track record of research excellence
Experience in cross-disciplinary research initiatives and collaboration
Well-developed understanding of the priorities and strategies of relevant funding bodies will be an advantage
Experience in the training and development of early career researchers and/or PhD students will be an advantage
Strong network and ties with renowned international entities and organisations
Strong conference and journal publications record
Good written and verbal communications skills
Application
Applicants are invited to submit their applications (cover letter, CV, research and teaching statements, and citation report, where applicable) through the NTU Singapore career portal.
Review of applications and shortlisting decision will be on an on-going basis until the position is filled.

Please apply at:
https://ntu.wd3.myworkdayjobs.com/Careers/job/NTU-Main-Campus-Singapore/Assistant-Professor-for-Intelligent-Systems_R00006403",$7000.0 - $12000.0 Monthly
