job_id,titles,teasers,companies,locations,categorys,subCategories,job_types,salaries,dateposted,datedisplay,url
75289940,"Senior Data Engineer - Backend Development , Python , ETL","Banking environment
Competitive remuneration package",TRUST RECRUIT PTE. LTD.,Central Region,Information & Communication Technology,Engineering - Software,Full time,"$8,000 – $10,000 per month",2024-04-20 00:04:27,4d ago,https://www.jobstreet.com.sg/job/75289940
74951555,Assistant Trainer - Data Science & AI,A graduate or experienced Data professional.,Institute Of Data Pte. Ltd.,Central Region,Information & Communication Technology,Business/Systems Analysts,Contract/Temp,,2024-04-05 06:40:49,19d ago,https://www.jobstreet.com.sg/job/74951555
75206743,Senior Machine Learning Research Manager,"The Machine Learning team is responsible for delivering tangibly intelligent devices across all current and future product categories at Dyson.
Wor...",Dyson Operations Pte Ltd,Central Region,Banking & Financial Services,Banking - Corporate & Institutional,Full time,,2024-04-17 13:02:00,6d ago,https://www.jobstreet.com.sg/job/75206743
75227452,Big Data Architect,"Develop and implement data ingestion, processing, and storage solutions using Big Data technologies.
Optimize data pipelines for performance, scala...",Unison Consulting Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-17 04:33:00,7d ago,https://www.jobstreet.com.sg/job/75227452
75134210,NLP Engineer (Thai Language Specialist) for AI Singapore (Products),Natural Language Processing Engineer (Thai Language Specialist) for AI Singapore (Products),National University of Singapore,Central Region,Education & Training,Other,Contract/Temp,,2024-04-15 08:45:25,9d ago,https://www.jobstreet.com.sg/job/75134210
74977482,Data Scientist,Strong desire to grow a career as a Data Scientist in highly automated industrial manufacturing doing analysis and machine learning on terabytes an...,MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-07 10:00:00,17d ago,https://www.jobstreet.com.sg/job/74977482
75270470,Data Engineer - Marketplace Intelligence and Data (Campus Recruitment 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Singapore,Information & Communication Technology,Database Development & Administration,Full time,,2024-04-19 06:58:22,5d ago,https://www.jobstreet.com.sg/job/75270470
75276641,Senior / Principal R&D AI Engineer,"Experienced in scripting programming (python, R or equivalent) Familiar with databases, IOT (Edge/cloud) technologies, IOT protocols is a plus.
Can...",LITE-ON SINGAPORE PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-19 03:26:00,5d ago,https://www.jobstreet.com.sg/job/75276641
75369336,Platforms Engineer (MLOps) for AI Singapore,"As a Platforms Engineer (MLOps) under the Platforms Engineering group, you'll help build and operate modern infrastructures and systems to run larg...",Yale-NUS College,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-04-19 12:00:00,5d ago,https://www.jobstreet.com.sg/job/75369336
75158853,Product Management Intern (Spring & Summer 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Other,Full time,,2024-04-16 05:34:15,8d ago,https://www.jobstreet.com.sg/job/75158853
74895889,"Senior Analyst, Data Science, Health Services Research Centre (2-year contract)",We are seeking a forward-thinking Senior Analyst to pioneer advanced solutions aimed at overcoming challenges in health services delivery.,Singapore Health Services Pte Ltd (SingHealth HQ),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-03 09:39:51,21d ago,https://www.jobstreet.com.sg/job/74895889
75367621,Research Assistant (Development Of Neutral Atoms Array Quantum Computer),"The job scope will be to participate to the development and design of a quantum processor using neutral atoms array. In particular, the candidate w...",Yale-NUS College,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-19 12:00:00,5d ago,https://www.jobstreet.com.sg/job/75367621
75207493,BigData Architect,"Unison Consulting Pte Ltd is seeking a talented and experienced BigData Architect to join our team. As a BigData Architect, you will be responsible...",Unison Consulting Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-17 15:24:00,6d ago,https://www.jobstreet.com.sg/job/75207493
75367839,Research Assistant (Large Language Models for Supply Chain Management),"  Background in Natural Language Processing (NLP): Candidates should have some understanding of machine learning principles, particularly in the fi...",Yale-NUS College,Central Region,Information & Communication Technology,Business/Systems Analysts,Full time,,2024-04-16 12:00:00,8d ago,https://www.jobstreet.com.sg/job/75367839
75144894,AI Compiler Engineer (Math/System Acceleration and Validation),"We are seeking a talented and motivated AI Math/System Acceleration and Validation Engineer to join our team. In this role, you will be part of the...",Renesas Electronics Singapore Pte. Ltd.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-15 19:21:00,8d ago,https://www.jobstreet.com.sg/job/75144894
75104958,"Data Engineer - Backend Development , Python , ETL","Banking environment
Competitive remuneration package",TRUST RECRUIT PTE. LTD.,Central Region,Information & Communication Technology,Developers/Programmers,Full time,"$5,000 – $6,500 per month",2024-04-13 00:45:02,11d ago,https://www.jobstreet.com.sg/job/75104958
75161727,Data Scientist Intern,We are seeking interns to support our AI/ML Product Development and Solution Delivery on a short-term basis (3 months) from May to August 2024. Ide...,StarHub Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-08 11:58:00,16d ago,https://www.jobstreet.com.sg/job/75161727
75206494,Data Engineer,"As a key member of our development team, you will play a crucial role in designing, implementing, and maintaining innovative web applications while...",AVN DIGITAL PTE. LTD.,East Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-17 13:43:00,6d ago,https://www.jobstreet.com.sg/job/75206494
75074069,Python Engineer,"Experience is processing large amount of data with optimized data pipelines written in python.
Experience in latest libraries and willing to learn ...",THAKRAL ONE PTE LTD,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-11 14:42:00,12d ago,https://www.jobstreet.com.sg/job/75074069
74897654,Data Scientist,"Join our dynamic team as we embark on pioneering advancements in data science and advanced analytics. As a key member, you'll play a crucial role i...",NEW TONE CONSULTING PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-03 06:03:00,21d ago,https://www.jobstreet.com.sg/job/74897654
75204251,Senior data management professional - data engineer - events,"Our Events and Transcripts Data team is seeking a Data Engineer to help us drive the data set forward. The team provides our users with complete, a...",Bloomberg Singapore Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-17 09:17:00,7d ago,https://www.jobstreet.com.sg/job/75204251
75222373,Data Engineer (Banking/ Up to $8000),.,Adecco Personnel Pte Ltd.,Central Region,Information & Communication Technology,Database Development & Administration,Contract/Temp,$5k - $8k per month,2024-04-18 04:14:51,6d ago,https://www.jobstreet.com.sg/job/75222373
75112410,Machine Learning Engineer,We are seeking a dynamic Machine Learning Engineer to expand upon a successful proof-of-concept (POC) and launch our flagship product into the mark...,MedMosaic Pte. Ltd.,Central Region,Information & Communication Technology,Developers/Programmers,Contract/Temp,,2024-04-14 10:02:00,10d ago,https://www.jobstreet.com.sg/job/75112410
75216092,Software Developer | Python,This position is responsible for the backend development of applications using Python in the company.,Adecco Personnel Pte Ltd.,Central Region,Information & Communication Technology,Engineering - Software,Full time,$5k - $6k per month + 1 Month AWS + Performance Bonus,2024-04-18 01:26:51,6d ago,https://www.jobstreet.com.sg/job/75216092
74977487,Data Scientist,"You will be part of SATS Data Science team responsible for leading the team's operations in providing Analytics, Business Intelligence and AI/ML so...",Country Foods Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-04 13:51:00,19d ago,https://www.jobstreet.com.sg/job/74977487
75239099,Fullstack Developer,"Responsible for the availability or a regular product increment incorporating new features.
Complete all fundamental tasks for the delivery of new ...",Thales Singapore Pte. Ltd.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-18 14:53:00,5d ago,https://www.jobstreet.com.sg/job/75239099
75090519,Application and Data Engineer,"The Application and Data Engineer is responsible for for Identifying, designing, and implementing process improvements that include building/re-eng...",BRC GLOBAL ROLLS PTE. LTD.-,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-12 04:22:00,12d ago,https://www.jobstreet.com.sg/job/75090519
75198101,NLP Algorithm Engineer - Marketplace Intelligence and Data,-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Other,Full time,,2024-04-17 07:31:14,7d ago,https://www.jobstreet.com.sg/job/75198101
75098429,"Data Architect (3-year contract), IITS","Responsible for requirements analysis, design, development, testing, implementation and maintenance of enterprise-grade analytics system.
Effective...",Singapore Management University,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-12 13:56:00,11d ago,https://www.jobstreet.com.sg/job/75098429
74836171,[Tech Cooperative Internship] Data Science Intern (6 months),The Data department oversees all of Agoda s data-related requirements. Our ultimate goal is to enable and increase the use of data in the company t...,Agoda Company Pte. Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-01 06:46:00,23d ago,https://www.jobstreet.com.sg/job/74836171
75039414,Big Data Engineer (Libra) - Data Platform,"Libra is a large-scale online one-stop A/B testing platform developed by TikTok Data Platform .
Provide experimental evaluation services for all pr...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-09 12:47:00,15d ago,https://www.jobstreet.com.sg/job/75039414
75098420,Professional Officer (All Levels) in (Generative AI) (SPICE),"Experienced in developing machine learning and generative AI solutions for deployment into production.
Strong proficiency in Python and AI framewor...",Singapore Institute of Technology,Central Region,Information & Communication Technology,Programme & Project Management,Contract/Temp,,2024-04-12 13:24:00,11d ago,https://www.jobstreet.com.sg/job/75098420
74864935,Junior Data Scientist,"Junior Data Scientist(JDS) is responsible for supporting Data Science team between business requirements and expectations as shared by business, ri...",Maybank,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-01 06:43:00,23d ago,https://www.jobstreet.com.sg/job/74864935
75368001,Research Fellow (Climate change and crop modelling),"1. Strong proficiency in written and spoken communication skills and able to present results individually and/or in teams.
2. Demonstrated ability ...",Yale-NUS College,Central Region,Engineering,Civil/Structural Engineering,Full time,,2024-04-18 12:00:00,6d ago,https://www.jobstreet.com.sg/job/75368001
74839106,Data Scientist Intern,"Be involved in one of most innovative project done in shipping lines, related to analytics. The intern will have the opportunity to support all the...",One Tech Stop Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-01 11:13:35,23d ago,https://www.jobstreet.com.sg/job/74839106
74853149,"Director, Data Science & AI (ID: 600414)","Lead in the research & development, strategy, architecting, planning and delivery of data science capabilities.",PERSOLKELLY Singapore Pte Ltd (Formerly Kelly Services Singapore Pte Ltd),West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,"$17,000 – $25,000 per month",2024-04-02 03:44:30,22d ago,https://www.jobstreet.com.sg/job/74853149
75109356,"Backend Engineer (Machine Learning Systems), TikTok Large Model Platform",The Applied Machine Learning - Machine Learning (ML) Systems team provides End to End (E2E) machine learning experience and machine learning resour...,TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-13 19:00:00,10d ago,https://www.jobstreet.com.sg/job/75109356
74860835,Data Scientist,"To be successful in this role you will need  
The following technical skills and experience
  A Masters/Ph.D. in a technical field
  Strong foundat...",Danone Specialized Nutrition (Singapore) Private Limited,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-02 04:47:00,22d ago,https://www.jobstreet.com.sg/job/74860835
75369003,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,"We are expanding our team to meet the growing demand for AI solutions and talent in the market. Since our inception in 2017, we have established a ...",Yale-NUS College,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-04-15 12:00:00,9d ago,https://www.jobstreet.com.sg/job/75369003
75128864,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,AI Engineer / Senior AI Engineer (Innovation) for AI Singapore,National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-04-15 05:45:54,9d ago,https://www.jobstreet.com.sg/job/75128864
75191836,Internship - Digitalization / AI Project for Academy,"Does this sound like just the right challenge for you? If so, we look forward to getting to know you!",Infineon Technologies,Central Region,Information & Communication Technology,Engineering - Software,Contract/Temp,,2024-04-17 06:02:27,7d ago,https://www.jobstreet.com.sg/job/75191836
75199737,Monitoring Engineer Intern - Engineering Infra (Summer 2024),-,SHOPEE SINGAPORE PRIVATE LIMITED,Central Region,Information & Communication Technology,Networks & Systems Administration,Full time,,2024-04-17 08:39:01,7d ago,https://www.jobstreet.com.sg/job/75199737
75083230,"Big Data Engineer Intern, Ads Data - 2024 Start - Singapore","TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headq...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-12 01:31:00,12d ago,https://www.jobstreet.com.sg/job/75083230
75139983,"AI/ML - Siri Language Engineer, Siri & Information Intelligence","Imagine what you could do here! At Apple, new ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Br...",Apple Inc.,North-East Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-15 08:21:00,9d ago,https://www.jobstreet.com.sg/job/75139983
75097734,"Intern I4.0 Analyst - Smart MFG & AI, Procurement","You will work with a team of Senior I4.0 Analyst, Data Scientist and Data Engineers, making an important contribution to the design, analysis, and ...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-12 09:05:00,12d ago,https://www.jobstreet.com.sg/job/75097734
75030117,Machine Learning Engineer (Architect) - Applied AI,"TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headq...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-09 16:26:00,14d ago,https://www.jobstreet.com.sg/job/75030117
74857083,Junior Data Scientist,Data scientist with at least 2 years of hands-on experience.,Manpower Staffing Services (S) Pte Ltd - Head Office,East Region,Information & Communication Technology,Database Development & Administration,Contract/Temp,"$4,000 – $4,500 per month",2024-04-02 05:15:01,22d ago,https://www.jobstreet.com.sg/job/74857083
75202725,"VP/AVP, Big Data Engineer, Data Technology, Technology and Operations",Refer a friend Submit a candidate's profile,DBS Bank Limited,Central Region,Accounting,Management,Full time,,2024-04-17 06:39:00,7d ago,https://www.jobstreet.com.sg/job/75202725
75108454,Senior data engineer / developer - trading technology,"You'll be working at the intersection of trading and technology to transform markets around the world.
Requirements
  Have 2-9 years of work experi...",Hunter Bond,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-13 12:29:00,11d ago,https://www.jobstreet.com.sg/job/75108454
75008151,ML Engineer,"Conduct reviews for compliance of the ML models in accordance with overall platform governance principles such as versioning, data / model lineage,...",Unison Consulting Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-08 20:37:00,15d ago,https://www.jobstreet.com.sg/job/75008151
75368723,Research Assistant (Software Research Engineer - HRPC),"We are seeking a Software Research Engineer who will play a key role in assisting in the development, execution and maintenance of the centre s dat...",Yale-NUS College,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-16 12:00:00,8d ago,https://www.jobstreet.com.sg/job/75368723
74872230,Data Scientist - Applied AI | Data Solution,"TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headq...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-02 16:46:00,21d ago,https://www.jobstreet.com.sg/job/74872230
74836592,Data Scientist,"
A world leading logistics group and supply chain that operates on a cutting-edge analytics platform is recruiting a Data Scientist.",Hays Specialist Recruitment Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-01 10:31:43,23d ago,https://www.jobstreet.com.sg/job/74836592
74836570,AVP - Data Scientist (MLops),"A leading financial and asset management organisation is recruiting a Data Scientist (AVP)
",Hays Specialist Recruitment Pte Ltd,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-01 10:28:15,23d ago,https://www.jobstreet.com.sg/job/74836570
74906579,Data Scientist - Applied AI,TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices includ...,TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-03 18:52:00,20d ago,https://www.jobstreet.com.sg/job/74906579
75028734,"Big Data Engineer, TikTok",The mission of the Data Platform Singapore Business Partnering (DPSG BP) team is to empower the TikTok Business with data. Our goal is to build a D...,TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-09 12:47:00,15d ago,https://www.jobstreet.com.sg/job/75028734
75140501,Senior Data Engineer,"The Senior Data Engineer will be part of data engineering team which is creating, maintaining, scaling, and improving the enterprise data platform ...",PLOY ASIA PTE. LTD.,Central Region,Information & Communication Technology,Management,Full time,,2024-04-15 09:46:00,9d ago,https://www.jobstreet.com.sg/job/75140501
74864811,"Data Scientist, Strategic Programme 4A","Data Scientist (DS) is responsible for end-to-end ML model development, approval, deployment, monitoring and validation process that meets MAS requ...",Maybank,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-01 06:43:00,23d ago,https://www.jobstreet.com.sg/job/74864811
75101296,"Manager, AI Engineering","Our services span from strategic advisory through to digital, data and AI delivery. Our focus is on harnessing disruptive innovation to unlock econ...",Temus Pte. Ltd.,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-12 15:51:00,11d ago,https://www.jobstreet.com.sg/job/75101296
75014577,"Data Engineer, Quantitative Strategy","We are seeking a Data Engineer to join our Quantitative Strategy team, to be sited with one of our Agency Data Science/Engineering Teams.
As a Data...",Government Technology Agency of Singapore (GovTech),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-09 01:13:00,15d ago,https://www.jobstreet.com.sg/job/75014577
75089512,AI/ML Engineer,"Our services span from strategic advisory through to digital, data and AI delivery. Our focus is on harnessing disruptive innovation to unlock econ...",Temus Pte. Ltd.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-12 04:21:00,12d ago,https://www.jobstreet.com.sg/job/75089512
74807776,Data Analyst (SQL | Phyton | Data Science| Petrochemical | Oil & Gas) - West,"Collaborate with the cross functional teams to comprehend department, individual data requirements, use-case specific.",Talent Trader Group Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-29 02:45:09,26d ago,https://www.jobstreet.com.sg/job/74807776
74905247,Data Scientist (Clinical),"The Data Scientist role is to help the team in driving and maintaining a shared platform for clinical and genomic data recording and analysis, as w...",National Cancer Centre Singapore Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-03 16:37:00,20d ago,https://www.jobstreet.com.sg/job/74905247
75102085,Lead AI Engineer,This role will play a critical part in the Data Science workstream within the Analytics Centre of Excellence (CoE). The role is responsible for pro...,Prudential (WM Group- Linda Quah),Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-12 15:32:00,11d ago,https://www.jobstreet.com.sg/job/75102085
74838127,[LTA-RAOM] DATA SCIENTIST / DATA ANALYTICS ENGINEER (PAM&M),"You will work closely with teams from different disciplines within LTA, rail operators, system manufacturers on the data and interfaces of rail ass...",Public Service Division,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-01 10:46:00,23d ago,https://www.jobstreet.com.sg/job/74838127
74970458,"Data Scientist, Global LIVE - Strategy","1. Responsible for data science work related to the product and operation strategy of TikTok LIVE.
2. Analyse business data in different markets, f...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-05 23:30:00,18d ago,https://www.jobstreet.com.sg/job/74970458
75089855,Assistant System Analyst/ System Analyst,Analyze machine data and perform statistical process control (SPC) analysis.,Singapore Epson Industrial Pte Ltd,West Region,Information & Communication Technology,Networks & Systems Administration,Full time,"$2,800 – $3,500 per month",2024-04-12 06:30:22,12d ago,https://www.jobstreet.com.sg/job/75089855
74896842,Data Engineer,"As a Data Engineer assigned to the Test/Product Department, you will be working with various internal teams to develop Smart Engineering solutions ...",ASE Singapore Pte Ltd,North Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-03 05:55:00,21d ago,https://www.jobstreet.com.sg/job/74896842
75111616,"Manager/Assistant Manager, AI Office (2-year contract)",You support the CGH Artificial Intelligence and Digital (AID) Committee and CGH Chief Data and Digital Officer (CDDO) on administrative matters.,Changi General Hospital,East Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-14 09:37:42,10d ago,https://www.jobstreet.com.sg/job/75111616
75028438,"Big Data Engineer, Data Platform","As a data engineer in the data platform team, you will have the opportunity to build, optimize and grow one of the largest data platforms in the wo...",TIKTOK PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-09 12:47:00,15d ago,https://www.jobstreet.com.sg/job/75028438
75232887,Analyst - procurement,"You will work with a team of Senior I4.0 Analyst, Data Scientist and Data Engineers, making an important contribution to the design, analysis, and ...",MICRON SEMICONDUCTOR ASIA OPERATIONS PTE LTD,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-13 12:29:00,11d ago,https://www.jobstreet.com.sg/job/75232887
75035122,Lecturer - Data Engineering [ITE College West],"As a Lecturer, your contributions go beyond teaching and facilitating learning. You will play a critical role in recognising and nurturing your stu...",Public Service Division,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-09 21:59:00,14d ago,https://www.jobstreet.com.sg/job/75035122
75074229,Hiring for Big data Consultant,"  Perform necessary aggregations, ranking data using window functions, removing duplicates from source data with spark over the extracted data whic...",Path Infotech Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Contract/Temp,,2024-04-11 14:43:00,12d ago,https://www.jobstreet.com.sg/job/75074229
74967069,Data Engineer Intern - 6 months,The person will join the Data Engineering Team in Singapore and will learn and gain insights on how raw data is being processed into something usef...,Gunvor Singapore Pte Ltd,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-05 15:03:00,18d ago,https://www.jobstreet.com.sg/job/74967069
74775116,Data Science Consultant,"By combining data science fluency with a strong customer focus and consultancy mind-set, you will play a crucial role in ensuring that analytical r...",FEATURESPACE PTE. LTD.,Central Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-03-27 16:41:00,27d ago,https://www.jobstreet.com.sg/job/74775116
74931503,AI Engineer,"Support the production of scalable and optimised AI or machine learning (ML) models.
Focus on building algorithms for the extraction, transformatio...",ANTCHAIN TECHNOLOGY PTE. LTD.,West Region,Science & Technology,"Mathematics, Statistics & Information Sciences",Full time,,2024-04-04 12:08:00,20d ago,https://www.jobstreet.com.sg/job/74931503
75101324,AI/ML Architect,"Join our rapidly expanding Research & Development team, where we lead the exploration, adaptation, and implementation of the latest advancements in...",Section Pte. Ltd.,Central Region,Information & Communication Technology,Architects,Full time,,2024-04-12 15:43:00,11d ago,https://www.jobstreet.com.sg/job/75101324
75369000,Intern - AI & Automation,"  Assist with the setup of our AI & Automation Centre of Excellence
  Particpate in the design and training of coversational agents / chatbots, as ...",Singapore Post Limited,Central Region,Information & Communication Technology,Developers/Programmers,Full time,,2024-04-23 17:51:00,19h ago,https://www.jobstreet.com.sg/job/75369000
75368559,LLM algorithm research scientist （Code AI）,TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices includ...,TIKTOK PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-23 20:44:00,16h ago,https://www.jobstreet.com.sg/job/75368559
75318369,LLM platform R&D engineer - AI Innovation Center,TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices includ...,TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Engineering - Software,Full time,,2024-04-22 02:54:00,2d ago,https://www.jobstreet.com.sg/job/75318369
75332513,AI Project Manager (6 Months Contract),"We are looking for an AI Project Manager on a 6 month contract basis. There is a possibility of further extension depending on business needs.
Role...",ARGYLL SCOTT CONSULTING PTE. LTD.,Central Region,Information & Communication Technology,Programme & Project Management,Contract/Temp,,2024-04-22 14:11:00,1d ago,https://www.jobstreet.com.sg/job/75332513
75328596,Marketing AI Executive,"A Marketing (AI) Executive is responsible for leveraging AI technologies to enhance marketing strategies, campaigns and overall customer experiences.",Superpets Trading Pte Ltd,North Region,Marketing & Communications,Marketing Communications,Full time,"$2,500 – $3,500 per month",2024-04-22 15:05:52,1d ago,https://www.jobstreet.com.sg/job/75328596
75329643,AI Product Counsel,"About ByteDance ByteDance will be prioritizing applicants who have a current right to work in Singapore, and do not require ByteDance sponsorship o...",BYTEDANCE PTE. LTD.,Central Region,Education & Training,Research & Fellowships,Full time,,2024-04-22 13:04:00,1d ago,https://www.jobstreet.com.sg/job/75329643
75342681,"Senior Manager, New Ventures (Venture Building) - AI","We are looking for individual(s) experienced with AI project development/ implementation, to join us as a venture builder at a Senior Manager senio...",Public Service Division,Central Region,Sales,New Business Development,Full time,,2024-04-23 01:37:00,1d ago,https://www.jobstreet.com.sg/job/75342681
75329628,"AI Development Expert, Generative AI, SAP Singapore","As an AI Development Expert, you will work together with a team of dedicated experts including AI scientists, data engineers, dev-ops engineers, an...",SAP Asia Pte Ltd,Central Region,Information & Communication Technology,Team Leaders,Full time,,2024-04-22 11:49:00,2d ago,https://www.jobstreet.com.sg/job/75329628
75323298,Research Fellow for AI Singapore (Research),Research Fellow for AI Singapore (Research),National University of Singapore,Central Region,Education & Training,Other,Full time,,2024-04-22 09:15:15,2d ago,https://www.jobstreet.com.sg/job/75323298
75287932,AI Engineer (Remote),We are seeking a talented AI Engineer with expertise in LLMs on a 2 year contract basis to help in revolutionizing the way people interact with tec...,Tech In Asia,Central Region,Engineering,Electrical/Electronic Engineering,Contract/Temp,,2024-04-19 16:20:00,4d ago,https://www.jobstreet.com.sg/job/75287932
75293491,System Architect (AI Sub-system),Participate and lead in the system solution design of next generation multi-core multi-chip AI sub-system that scales beyond 1000s TOPS for high pe...,Renesas Electronics Singapore Pte. Ltd.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-20 05:05:00,4d ago,https://www.jobstreet.com.sg/job/75293491
75293522,Hardware Architect (AI Sub-system),"We are seeking a talented and motivated Hardware Architect (AI Sub-system) to join our R&D team to own, define, and drive exploration and design of...",Renesas Electronics Singapore Pte. Ltd.,Central Region,Engineering,Electrical/Electronic Engineering,Full time,,2024-04-20 05:06:00,4d ago,https://www.jobstreet.com.sg/job/75293522
75276823,Product Operation Manager - AI/LLM Operation,"TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok sponsorship of a visa. TikTok is th...",TIKTOK PTE. LTD.,Central Region,Information & Communication Technology,Programme & Project Management,Full time,,2024-04-18 22:04:00,5d ago,https://www.jobstreet.com.sg/job/75276823
75287745,Senior Executive / Assistant Programme Manager for AI Singapore (Innovation),AI Singapore is sourcing for an individual to join the AI Innovation team as an Assistant Programme Manager / Senior Executive. The Assistant Progr...,Yale-NUS College,Central Region,Education & Training,Workplace Training & Assessment,Full time,,2024-04-19 16:15:00,4d ago,https://www.jobstreet.com.sg/job/75287745
