job title,description,company,salary range,url
"Business Analyst/ Junior Consultant
","Job Description


We are looking for highly motivated fresh graduates to start a career as a Business Analyst. We have designed a specific learning program to accelerate the young and talented graduates to enter and start their careers with the aspiration to empowering breakthrough innovation in Financial Services!

WHO IS UPSKILLS?

Upskills supports banks and financial organizations to lead projects efficiently and reduce time to market. Our expertise in capital markets software, combined with strong functional knowledge and our commitment to excellence makes us quite unique in the industry.

Our service offerings cover the entire lifecycle of financial technology transformation projects be it a greenfield implementation, an extension, or an upgrade.

At Upskills, we are a team of creative thinkers and problem solvers, our ultimate mission is to breakthrough innovation! All of us are fully engaged in Fintech industry to deliver cutting-edge solutions for capital markets and digital transformation.

Job Description:

As a Business Analyst at Upskills, you will be at the forefront of analyzing and optimising business processes for our clients in the financial industry. Your role will involve working closely with our financial institution clients to understand their business needs, analyze their current processes, and recommend solutions that leverage our fintech solutions to drive efficiency, reduce costs, and enhance customer satisfaction.

Responsibilities:
Conduct in-depth analysis of clients' business processes, identifying areas for improvement and efficiency gains.
Work closely with clients to understand their business requirements and challenges within the financial sector.
Collaborate with cross-functional teams, including software developers and product managers, to design and implement technology solutions that meet the needs of our financial institution clients.
Develop and maintain strong relationships with clients, acting as a key liaison between them and our technical teams.
Stay abreast of the latest trends and technologies in fintech and financial services to propose innovative solutions.
Assist in the development and refinement of our product offerings by providing feedback from the field.

Requirements
Bachelor's Degree in Finance, Mathematics, Information Technology, or a related field.
Strong understanding of business process reengineering and optimization.
Excellent analytical and problem-solving skills.
Ability to translate business requirements into technical solutions.
Strong communication and interpersonal skills, with the ability to present complex information clearly and persuasively to a variety of audiences.
Experience working with cross-functional teams in a fast-paced environment.
Familiarity with fintech solutions and how they can be applied to solve challenges in the financial sector.

Benefits
OUR OFFER

Exciting experience with a fast-paced company
Opportunity to harness your full potential as well as exposure to the international environment
Professional development opportunities and a commitment to ongoing learning.
A dynamic, open, and collaborative work culture.
Medical and dental

A LITTLE BIT MORE ABOUT US…

We are located at Raffles place, the heart of financial hub in Singapore, surrounded by leading international businesses and financial institutions. Our welcoming space fosters collaboration and encourages lively discussions, providing a stimulating environment complemented by amenities such as kitchen facilities, refreshments, snacks, and an overall open working culture.

Join our team of passionate professionals by sending your resume to careers@upskills.com!

I'm interested

Job Information
Industry
Financial Services
City
Singapore
State/Province
Singapore
Country
Singapore
Zip/Postal Code
069533",Upskills Consultancy Services,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=30&vjk=4f1969a9ec4bbc55
"Calypso Business Analyst
","Singapore, Singapore
Calypso
BCM Industry
20/03/2024
Req. VR-102051

Project description
Our Client is part of the Group, the 10th largest bank by total assets in the world with 100+ years of history in Singapore. Their Singapore center is one of the 3 main IT Hubs for Bank's worldwide business with over 1000 IT staff covering Production and Application Development activities. They work daily with international branches located in 33 countries by supporting their IT solutions and envisioning and developing the Bank's future information systems. The department is responsible for development and maintenance of Capital Market IT applications (in-house and package) used worldwide, covering Front Office (Murex, Apex, Orchestrade...), Back Office (Summit, Calypso...), Market data referential (Asset Control..), Market Risk (in-house application on big data technologies). The IT division, works across the full value chain to sustain business activity and enable its acceleration. This role aims to develop on the Calypso back office package, in project mode as well as maintenance, and to support the ""run the bank"" function. It requires a deep understanding of the nature of business operations, timing of activities & data flowing through internal and external systems. The build and support team continuously works with business users, infrastructure engineers and system managers.
Responsibilities
Build &amp; change management
Analyse enhancement requests for the repo business and new products.
Propose solutions in collaboration with Architects.
Specifications, workload estimates, planning, test scenarios, release documentation.
Coordinate user acceptance tests.
Monthly releases, following the team's milestones for analysis, coding and testing.
Support the release roadmap in production. Incidents and Requests management (business users and other IT teams)
Application support, level 3 (expert).
Troubleshoot and fix issues/bugs. Continuous improvement
Improve operational processes.
Coach more junior team members as required.
Skills
Must have
Education
Master's degree in relevant specialties (IT, finance).
Minimum 8 years working experience in relevant roles. Qualifications and Profile
Minimum 5 years experience as a Calypso business analyst on Calypso back office.
Experience on Calypso versions v14 to v1
In depth knowledge of Static Data, Workflows, ScheduledTask, Confirmations, Settlements, Messages / Swift messages, Positions, Accounting, Corporate action, Filters, Reporting Framwork, Reconciliation features.
Understanding of financial assets (repos, bonds, SLB, issuances) and trade lifecycle.
Experience with regulatory reporting HRF, NORIA, MMSR.
Experience in interfacing Calypso with external systems.
Hands-on experience in implementation projects.
AGILE track record.
Experience in implementing NR scenarios.
Willing to do L3 Support if required.
Willing to do On-call rotation with team mates to cover night and week-end support. The candidate should have analytical and problem solving skills, a pro-active mind-set in security, proven ability to work individually under pressure. Team player with good interpersonal skills. Very good communication skills and keen to work with business users.
Nice to have
N/A
Other
Languages
English: C1 Advanced
Seniority
Senior",Luxoft,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=72b0ea7264a1c6e3
"Manager / Financial Analyst
","Responsibilities
Responsibilities include assessing project viability and bankability, building financial models, preparing proposals and internal approval papers; execution up to transaction/financial close.
Activities will generally cover sourcing of opportunities jointly with other business units, responding to EOI/SOQ, project due diligences (including review of RfP and draft project documents), financial analysis, working with business units to develop inputs for the financial model, coordinating bid related activities with partners/consultants.
The Manager/Financial Analyst must be detail-orientated, numerically sharp, and experienced in working in a team environment. The candidate must have skills in financial and business analysis and business strategy.
As the candidate gains experience, he/she will progressively be responsible for determining and proposing the most optimal commercial structure for the project/bid and will be involved in negotiations of transaction documents",Jobline Resources Pte Ltd,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=3b6f08208d5e277c
"Murex FO/PCG System Analyst
","Singapore, Singapore
Murex FO
BCM Industry
08/04/2024
Req. VR-104127

Project description
Our Customer is a Leading bank headquartered in Singapore implementing a front to back integrated platform for straight through processing and risk management. This is a multi-year initiative where different projects run in concurrence across streams including: new product initiatives, new entity roll-outs and regulatory compliances. The project you will be working on is a multi-year initiative looking to implement market-risk FRTB IMA for the customer by 2025. This project is a great opportunity for the successful candidate to gain or extend in-depth knowledge on FRTB IMA.
Responsibilities
As part of the GMET Front Office and Product control practice, the analyst will be responsible for:
Analysing stakeholder requirements, formulating design and development proposals to enhance the global markets technology efficiency and meets Front office expectations
Delivering and supporting the Global markets platform (Murex), managing the quality of functional delivery and ensuring the implementation and deployment of the deliverables.
Perform various levels of testing for assigned deliverables as well as participate in formal release cycles (SIT/UAT)
Contributing and assist existing support parties in resolving requests or issues with Front Office, P&amp;L, Market Data, and booking issues
Interacting with stakeholders to develop practical domain roadmaps to move the enterprise towards the future state vision, while taking into account business, technical and delivery constraints
Communicating the principles, standards, vision and roadmaps to stakeholders and proactively addressing any questions / concerns identified
Acting as a trusted advisor to stakeholders in both business and IT to assist in defining and delivering high quality solutions
Skills
Must have
BS or higher degree in Economics, Finance or equivalent science oriented track
Knowledge of most common traded financial instruments is a must
Must be detailed-oriented, a quick learner, and a self-starter
3 to 9 years of experience as a Front office / Product control system/business analyst or consultant in a leading trading platform
Previous experience with a flagship Trading system (ideally Murex) is an advantage
Previous experience in delivering projects in financial services
preferable Investment banking and Risk
Solid experience in gathering and writing requirements and functional specifications in a project framework
Nice to have
Other
Languages
English: C1 Advanced
Seniority
Regular",Luxoft,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=4a7c84586a3a5917
"AVP/VP, Finance Change – Banking Client
","Job Details
Location
Singapore
Salary
Competitive Salary
Job Type
Permanent
Ref
BH-19413
Contact
Rachel JY Lim
Contact email
Email Rachel
Contact phone
+65 6692 0746
Posted
5 days ago
Excellent exposure
Strong stable culture
Great career progression

A well-performing Banking Client is looking for a AVP/VP, Finance Change to join the team.

As an SME in Financial & Regulatory reporting functions for the bank, you will be the key person working with the Technology and Finance team to provide end to end solutions for end users. You will be a project manager manging all phases of the project lifecycle, including participating in UAT, documentation of each projects and support in any post implementation issues.

The ideal candidate would have at least 10 years relevant experience as a Business Analyst/Project Manager, with knowledge in Basel III, MAS610, IFRS9 and Moody’s Ray software for Basel Credit/Market Risk. Strong project management background and ability to work well with key stakeholders.

Interested candidates can forward their CVs in MS Word format to rachel.ljy@ethosbc.com.

Reg No. R1987809
BeathChapman Pte Ltd
Licence no. 16S8112",Ethos BeathChapman,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=ad1c6598006672d8
"Senior Murex FO/PCG System Analyst
","Singapore, Singapore
Murex FO
BCM Industry
08/04/2024
Req. VR-104128

Project description
Our Customer is a Leading bank headquartered in Singapore implementing a front to back integrated platform for straight through processing and risk management. This is a multi-year initiative where different projects run in concurrence across streams including: new product initiatives, new entity roll-outs and regulatory compliances. The project you will be working on is a multi-year initiative looking to implement market-risk FRTB IMA for the customer by 2025. This project is a great opportunity for the successful candidate to gain or extend in-depth knowledge on FRTB IMA.
Responsibilities
As part of the GMET Front Office and Product control practice, the analyst will be responsible for:
Analysing stakeholder requirements, formulating design and development proposals to enhance the global markets technology efficiency and meets Front office expectations
Delivering and supporting the Global markets platform (Murex), managing the quality of functional delivery and ensuring the implementation and deployment of the deliverables.
Perform various levels of testing for assigned deliverables as well as participate in formal release cycles (SIT/UAT)
Contributing and assist existing support parties in resolving requests or issues with Front Office, P&amp;L, Market Data, and booking issues
Interacting with stakeholders to develop practical domain roadmaps to move the enterprise towards the future state vision, while taking into account business, technical and delivery constraints
Communicating the principles, standards, vision and roadmaps to stakeholders and proactively addressing any questions / concerns identified
Acting as a trusted advisor to stakeholders in both business and IT to assist in defining and delivering high quality solutions
Skills
Must have
BS or higher degree in Economics, Finance or equivalent science oriented track
Knowledge of the most common traded financial instruments is a must
Must be detailed-oriented, a quick learner, and a self-starter
6+ years of experience as a Front office / Product control system/business analyst or consultant in a leading trading platform
Previous experience with a flagship Trading system (ideally Murex) is an advantage
Previous experience in delivering projects in financial services
preferably Investment banking and Risk
Solid experience in gathering and writing requirements and functional specifications in a project framework
Nice to have
Other
Languages
English: C1 Advanced
Seniority
Senior",Luxoft,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=778c83e4cc086082
"Application Analyst (IT Business Analyst / No coding / High Bonus / WFH Hybrid) JO
","Application Analyst (IT Business Analyst / No coding / High Bonus / WFH Hybrid)

• High Bonus + Attractive Benefits
• Training will be provided.
• Good working environment (5 days - Hybrid WFH Module)
• Good career progression
• Location : Near to MRT (walking distance)
• Virtual Interview
• Permanent Role

Responsibility:
Provide on-going application support and be involved in various stages of the SDLC.
Conduct user requirement analysis for the development / implementation of new systems and enhancements to existing systems.
Evaluate potential solutions and make recommendations to resolve business problems.
Involvement in the system integration testing phase prior to implementation.
Plan and coordinate end-user training for any system implementations or enhancements.
Liaise closely with business users and build good rapport.
Liaise closely with vendors in project implementation, application testing, supporting application patches and upgrades in accordance with project methodologies and policies.
Support the team in defining project requirements, tracking and documentation
Requirement:
Min Diploma / Degree in computer science/ Information Technology or equivalent.
Training will be provided.
Prior experience in developing, implementing and maintaining IT systems will be advantageous.
How to apply
Interested candidates who wish to apply for the post, you may send in your updated resume (in MS Word format) to search77@searchindex.com.sg

We regret to inform that only shortlisted candidates will be notified.

Ooi Chuan Yi (Jacky)
EA License | 14C7092
EA Registration Number | R1871737",SEARCH INDEX PTE. LTD.,"$5,000 - $8,500 a month ",https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=2ae79f79842dbd05&advn=179800443906298
"Business Analyst JR 21157
","Find Your Dream Job With Us
WE ARE HIRING !!
Role : Business Analysis
Job Requisition No: JR21157
Job level : 6-10 years of relevant experience (L3/L4)
Location: Singapore
Key Skills: Business Analysis
Job Objectives
Business Analyst for corporate Internet banking
Key Responsibilities
Requirements Analysis & Elicitation
Responsible to identify and define detailed functional specifications based on the business requirements document
Analyze and document the “to-be” business and operation processes based on the agreed requirements and / or function points, perform impact assessment and estimation
Monitor and manage risks /issues related to requirements and scope-creep
Team Collaboration
Participate in transitioning the requirements to the designers, and ensure a clear and complete understanding of the requirements.
Assist in translating business requirements into test scenarios.
Facilitate / provide “Train-the-Trainer” on application enhancements
Maintain up-to-date knowledge base related to application features and processes (subject matter expertise)
Testing & Scope Management
Clarify test findings escalated by Test Manager and classify the findings accordingly (either as a defect or change request)
Perform impact assessment and estimation for Project Change Request
Good knowledge in financial services policies, procedures, products and industry practices.
Strong negotiation skills
Good team player with excellent interpersonal and communication skills
Strong working knowledge of relevant applications and development life cycles
Requirements
Mandatory is:
Experience in Business Analysis. 8-10 years
Experience in Digital Channels and in transaction banking. 5 years+
Understanding of Technology but no need to have coding experience
Capturing , analyzing and eliciting business Requirements: Elaborating JIRA stories
Agile product development experience
Nice to have is:
Detailed Knowledge in how Payments work in Singapore vs Malaysia vs Hong Kong (regulatory too)
Knowledge of features offered by competitors such as DBS / Citibank etc
Knowledge of Technology trends eg. how does a digital bank approach digital channels
API /SWIFT experience
Personal Qualities:
Articulate well. Clarity in analyzing and writing business requirements
Not an order taker, able to push back complex build needs and offer alternate solutions
A great team player. Collaborate and communicate well with the other BAs
Strong analytical and problem solving skills
Strong presentation and meeting skills
Proactive and has initiative to thrive in a fast paced environment to deliver and meet deadlines
Highly resourceful and self-motivated
Please forward your resume in MS word format to Suganthi@infogainglobal.com and Careers@infogainglobal.com
Please refer your friends for any IT openings as we have various positions.
Please do not send PDF Format Resume . Send the following details
1. Notice period
2. Current Salary
3. Expected Salary
4. Visa Status in Singapore
5. Current Location",INFOGAIN SOLUTIONS PTE. LIMITED,"$6,000 - $8,500 a month ",https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=b0f57c31e942b4dd&advn=179800443906298
"Business Intelligence Analyst (Banking | Up to $8k)
","The Opportunity
Opportunity to work for one of the leading financial service providers and top banks
Great exposure
Location: CBD
The Job
A) Data Analytics:
Participate in data projects for Investment Advisory and Products team
Gather requirements, collaborate with stakeholders on user journeys, perform data validation, ensure data integrity
Using data-driven approach to drive insights and support MIS and sales management strategy
Perform regular and ad-hoc data analysis on Advisory Sales and Products attributes, depending on business needs and strategy
B) Business reviews and MIS:
Assist in preparation of regular updates and presentation materials for MIS and ad-hoc reporting purposes.
C) Drive productivity:
Improve strategy team’s productivity through workflow/process enhancements
Drive digital adoption by automating existing data extraction/maintenance tasks and processes.
The Talent
Degree, preferably in related discipline
2-5 years relevant working experience in data analytics/business intelligence
Proficiency in SQL , Tableau, MS Excel is a must
Good in using MS office suite (e.g. ppt, word)
Shows interest in wealth management space
Excellent communication skills (verbal and written)
Team player with strong interpersonal and leadership skills
Strong numeric and analysis skills
Next steps:
Drop your resume and contact us to follow-up, or send your resume to sarah.ng@adecco.com
Email Topic: Apply Business Intelligence Analyst (Banking | Up to $8k)
Sarah Ng Mei Wern
EA Licence Number: 91C2918
Personnel Registration Number: R1983856",ADECCO PERSONNEL PTE LTD,"$5,000 - $8,000 a month ",https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=7c509ee0903fd2f9&advn=179800443906298
"Business Data Analyst (Tableau/ SQL) Bank l Contract – Up to $7K
","Responsibilities:
Design, develop, conducts unit testing, and maintains complex Tableau reports for scalability, manageability, extensibility, performance, and re-use.
Determine the best implementation that will meet the design of the architect.
Work with team members to create useful reports and dashboards that provide insight, improve/automate processes, or otherwise add value to the team.
Work through iterative review cycles to deliver results that meet or exceed user expectations.
Ensure consistency by adhering to a set of software coding and style guides.
Resolve support tickets related to Tableau dashboards.
Requirements
Bachelor’s degree or diploma in Business, Economics or in related majors
At least 2-3 of experience in developing and working Tableau/Data Visualization tool driven dashboards, analytics.
Ability to query and display large data sets while maximizing the performance of workbook.
Ability to interpret technical or dashboard structure and translate complex business requirements to technical specifications.
Must have working knowledge of Tableau Server on content management.
Understanding of advanced calculations and statistical functions.
A solid understanding of SQL, relational database management system, data modeling, and normalization.
Interested Applicants, please email your resume to rupa.kankariya@manpower.com.sg (R1441955), stating the position as the subject title in the email. All Applications will be handled with strict confidentiality.",MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD,"$5,000 - $7,000 a month ",https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=9b4e88013916f0e0&advn=179800443906298
"Senior Business Process Analyst
","Driven by the passion to improve quality of people’s lives, WS Audiology continues to grow as market leader in the hearing aid industry. With our commitment to increase penetration in an underserved hearing care market, we want to accelerate our business transformation in order to reach more people, more effectively.

As a Senior Business Process Analyst under the Operations team, you are responsible for evaluating and implementing process changes in operation areas to improve performance, address new regulatory needs while integrating new businesses and enable new operation strategies.
What you will do
Perform process review with process owners to verify process bottlenecks and opportunities. Document review results and develop business case or ROI to support investments.
Develop change requirements and verify feasibility with IT teams for changes needed in IT systems, create test plan to test solutions. Perform 1st level user acceptance Test to test the solution provided by IT.
In collaboration with process owners or project managers, create migration plan and change management plan that include training, migration. and any risk mitigation to implement change into the operation globally.
Evaluate new industrial automation solutions that can be deployed at WSA to optimize processes high level of efficiency and consistency.
What you bring
Bachelor's degree in supply chain management, Business Analytics, IT systems (ERP) or other related discipline.
Industry experience in manufacturing and/or distribution industry in a global operation (Medical instruments or electronic manufacturing).
At least 3 years of experience working with ERP and/or systems.
Experience in business process re-engineering to optimize existing process.
Good interpersonal and communication skills
Independent worker with strong leadership experience.
Team player able to work cross culturally in a global context.
Who we are
At WS Audiology, we provide innovative hearing aids and hearing health services.
Together with our 12,000 colleagues in 130 countries, we invite you to help unlock human potential by bringing back hearing for millions of people around the world.
With us, you will become part of a truly global company where we care for one another, welcome diversity and celebrate our successes.
Sounds wonderful? We can't wait to hear from you.
WS Audiology is an equal-opportunity employer and committed to creating an inclusive employee experience for all. Regardless of race, color, religion, national origin, age, sex, gender, gender identity, gender expression, sexual orientation, marital status, medical condition, ancestry, disability, military or veteran status we firmly believe that our work is at its best when everyone feels free to be their most authentic self.",SIVANTOS PTE. LTD.,"$5,000 - $7,000 a month ",https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=291608df64894831
Finance Data Analyst ,"Responsibilities
TikTok will be prioritizing applicants who have a current right to work in Singapore, and do not require TikTok's sponsorship of a visa.

About TikTok:
TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Singapore, Jakarta, Seoul and Tokyo.

Why Join Us
Creation is the core of TikTok's purpose. Our platform is built to help imaginations thrive. This is doubly true of the teams that make TikTok possible.
Together, we inspire creativity and bring joy - a mission we all believe in and aim towards achieving every day.
To us, every challenge, no matter how difficult, is an opportunity; to learn, to innovate, and to grow as one team. Status quo? Never. Courage? Always.
At TikTok, we create together and grow together. That's how we drive impact - for ourselves, our company, and the communities we serve.
Join us.

Team Introduction:
Finance BP and Business FP&A is a sub-department of Finance. It aims to improve management efficiency, reduce financial exposure, and strengthen budget control by providing business analysis and management reports. The team aims to provide timely, accurate and easy-to-use financial information, provide valuable financial perspective observation and opinions.

We are looking for data analysts who will play a critical role in conducting close-loop data-driven business iterations. As finance data analysts, the scope of work is not limited to just performance monitoring and reporting, but also to proactively finding actionable insights to help drive high-impact business changes. The end-to-end data solution reduces the gap between the business teams and technical teams, and achieves real ‘intelligence’ in the iteration cycle.

Responsibilities:
1. Understand the logic behind key metrics and indicators, and integrate business and financial data to establish a solid foundation for financial analysis.
2. Understand business logic, abstract key metrics to indicate business issues, and provide systematic solutions for analyzing certain topics.
3. Identify issues and risks, delve into business details, uncover drivers of development, and identify opportunities and business risks.
4. Communicate data findings with clarity and precision, and provide feasible recommendations to support business decision-making.
5. Optimize financial reporting systems based on group financial systems, drive the implementation of optimization solutions, enhance data automation, and design validation logic to ensure data accuracy.
6. Liaise with internal system development, effectively gather and integrate team requirements, produce requirement documents, and drive system development.
Qualifications

Minimum Qualifications:
1. Bachelor's degree or above in Statistics, Data Analysis, Data Science, Financial Engineering, or related fields.
2. Internet or consulting related work experience is preferred. Have a strong desire to pursue a long-term career in finance-related roles.
3. Proficient in SQL, and familiar with data processing tools such as Hive and Spark are advantageous.

Preferred Qualifications:
1. Curious about new areas, able to quickly with business updates
2. Strong communication and coordination skills, with the ability to organize and drive cross-departmental collaboration projects.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.",TikTok,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=3be4370685eb3fb7
"Business Analyst, Digital
","The Business Analyst role is about bringing and delivering innovative, superior, future ready digital solutions around how our customers will purchase / self-serve online. In this role, you will be required to identify & analyze business pain points, gaps, core problems, industry trends, business needs and translate these to tangible business requirements and needs. The BA should be able to clearly articulate, document & communicate the requirements to different stakeholders and drive implementation of new solutions, platforms, models & methods for Chubb’s partners and customers. You will be working closely with product/platform/delivery/technology owners to conceptualize, deliver & implement digital solutions & their adoption with partners, customers regionally and locally.
Main Responsibilities:
Be the point person for managing the scope & requirements of Digital project(s) / rollout of Digital Platforms (Chubb Studio and related solutions) for identified industry partners within a single POD in APAC
Be the point person to work with the Partner business analyst team in managing the requirements, prioritization for product / feature launches.
Drive requirement workshops to finalize requirements.
Work with the design teams in defining customer journeys across standalone and embedded propositions
Work closely with business & product owners to analyse, evaluate and understand business pain points/needs/opportunities, develop clear and accurate specifications to ensure that solutions/systems fully address business requirements & needs.
Work closely with product/platform owners to understand product/platform vision, roadmap, and value proposition. Define & document requirements aligned with product /platform roadmap
Closely collaborate with different stakeholders (Business users, partnership managers, platform/product owners etc) to collect, capture and document business requirements in form of specific documents (BRD, FSD) and / or epics & user stories.
Facilitate prioritisation of user requirements/user stories based on business priorities & criticality, product backlog, & business case
Ensure user/business requirements are clearly articulate, translated and documented for efficient delivery by technical/delivery teams. Work closely with delivery teams across time zones while ensuring quality & timely delivery.
Ensure proper due diligence across product/project lifecycle including compliance to architecture, technical solutions, external/internal dependencies, & risks.
Assist in project delivery/management while attending to multiple projects throughout delivery life cycle within a single POD",Combined Insurance,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=7970b85897f0cd30
"Regional Commercial Operations and Data Analyst
","Job Description Summary
Job Description
We are the makers of possible
BD is one of the largest global medical technology companies in the world. Advancing the world of health™ is our Purpose, and it’s no small feat. It takes the imagination and passion of all of us—from design and engineering to the manufacturing and marketing of our billions of MedTech products per year—to look at the impossible and find transformative solutions that turn dreams into possibilities.
Why Join Us?
A career at BD means learning and working alongside inspirational leaders and colleagues who are equally passionate and committed to fostering an inclusive, growth-centered, and rewarding culture. You will have the opportunity to help shape the trajectory of BD while leaving a legacy at the same time.
To find purpose in the possibilities, we need people who can see the bigger picture, who understand the human story that underpins everything we do. We welcome people with the imagination and drive to help us reinvent the future of health. At BD, you’ll discover a culture in which you can learn, grow and thrive. And find satisfaction in doing your part to make the world a better place.
Become a maker of possible with us!
Job Summary
To support CASA Japan region commercial and marketing teams, country business directors in data collection, collation, analysis and visualization.
Partner with sales & marketers to develop processes to fully utilize SFDC and improve adoption.
Provide and/or generate reports and regular dashboards of the Activity & Sales Funnel data (SFDC) data, In-market sales data, Trade sales data, and financial data for management report (3 Way Recon Data) to establish customer insights & strategy planning for businesses.
Work with countries and region to design, create and monitor sales and business data, manage opportunity funnel on SFDC.
Collaborate with business and IT teams for business digitalization goals.
The selected candidate will also have the unique opportunity to establish region-wide best practices within the Sales and Business Analytics function.
Job Responsibilities
Develop and execute MDS Salesforce CRM road map, including Sales Call and Opportunity Funnel.
Lead the continuous evolvement of sales efficiency initiatives and tools (e.g. CRM, BD Way of Selling, account segmentation, and prioritization).
Perform quantitative analysis and data mining in order to identify trends and ongoing opportunities with a sales-oriented mindset.
Provide comprehensive funnel analysis and management that helps drive informed decisions that improve the sales process and help grow the business. Highlight trends and opportunities.
Develop management reports and dashboards for business reviews.
Work with global and regional support functions to establish best practice business analytics discipline.
Overseeing data systems & reporting frameworks to ensure integrity and accuracy of the data.
Establish strong working relationship across the organization to effectively support Business goals and needs.
Provides training and guidance to country business analysis, sales operations, and training personnel.
Influence multiple senior level stakeholders to embrace the adoption of analytics in the organization.
Generate any custom reports based on requirements.
Job Requirements
Bachelor’s degree in business administration/ data sciences/ Advance analytics & data science or equivalent with 3 to 5 years of working experience.
Experience in data analysis, evaluation and reporting to senior leadership.
Excellent analytics skills with hands-on capability with great business sense
Prior experience in using CRM system, Salesforce, Power-BI, Oracle, Marketo etc.
Strong project management skills, including the ability to work cross functional project.
Practical experience in using machine learning tool or prior experience as data scientist is a plus.
Primary Work Location
SGP The Strategy
Additional Locations
Work Shift",BD,,https://sg.indeed.com/jobs?q=business+analyst&l=Singapore&sort=date&start=40&vjk=4f5d15ddecf73730
